player_name,season_label,league,player_id,appearances,goals_conceded_total,clean_sheets,wins,minutes_total,yellow_cards,red_cards,goals_conceded_per90,clean_sheet_pct,win_rate
Pierre Lees-Melou,2022-2023,fr Ligue 1,377393,22,24.0,6,7,1980.0,6.0,0.0,1.091,0.273,0.318
Pierre Lees-Melou,2023-2024,fr Ligue 1,377393,8,5.0,4,3,714.0,4.0,0.0,0.63,0.5,0.375
Pierre-Emile Højbjerg,2020-2021,eng Premier League,167799,34,39.0,11,17,3060.0,8.0,0.0,1.147,0.324,0.5
Pierre-Emile Højbjerg,2021-2022,eng Premier League,167799,21,23.0,7,10,1879.0,1.0,0.0,1.102,0.333,0.476
Pierre-Emile Højbjerg,2022-2023,eng Premier League,167799,26,39.0,8,14,2325.0,5.0,0.0,1.51,0.308,0.538
Pierre-Emile Højbjerg,2023-2024,eng Premier League,167799,1,2.0,0,0,89.0,0.0,0.0,2.022,0.0,0.0
Pierrick Capelle,2020-2021,fr Ligue 1,214532,8,17.0,1,2,711.0,0.0,0.0,2.152,0.125,0.25
Pierrick Capelle,2021-2022,fr Ligue 1,214532,2,0.0,2,1,153.0,0.0,0.0,0.0,1.0,0.5
Pierrick Capelle,2022-2023,fr Ligue 1,214532,10,15.0,2,1,791.0,4.0,0.0,1.707,0.2,0.1
Pietro Ceccaroni,2021-2022,it Serie A,239099,35,66.0,4,5,3123.0,7.0,1.0,1.902,0.114,0.143
Piotr Zielinski,2021-2022,it Serie A,181136,1,3.0,0,0,90.0,0.0,0.0,3.0,0.0,0.0
Pol Lirola,2020-2021,fr Ligue 1,298975,8,13.0,1,1,711.0,2.0,0.0,1.646,0.125,0.125
Pol Lirola,2021-2022,fr Ligue 1,298975,14,14.0,6,8,1123.0,0.0,0.0,1.122,0.429,0.571
Pol Lirola,2022-2023,es La Liga,298975,7,13.0,0,0,517.0,1.0,0.0,2.263,0.0,0.0
Pol Lirola,2023-2024,it Serie A,298975,3,9.0,0,0,237.0,0.0,0.0,3.418,0.0,0.0
Pontus Jansson,2021-2022,eng Premier League,125314,37,56.0,8,12,3322.0,7.0,0.0,1.517,0.216,0.324
Pontus Jansson,2022-2023,eng Premier League,125314,9,16.0,2,2,710.0,0.0,0.0,2.028,0.222,0.222
Portu,2022-2023,es La Liga,99353,2,2.0,0,0,180.0,1.0,0.0,1.0,0.0,0.0
Presnel Kimpembe,2020-2021,fr Ligue 1,282041,26,26.0,9,15,2282.0,6.0,1.0,1.025,0.346,0.577
Presnel Kimpembe,2021-2022,fr Ligue 1,282041,29,31.0,8,18,2564.0,6.0,0.0,1.088,0.276,0.621
Presnel Kimpembe,2022-2023,fr Ligue 1,282041,9,10.0,4,8,705.0,3.0,0.0,1.277,0.444,0.889
Przemyslaw Frankowski,2021-2022,fr Ligue 1,239743,2,3.0,0,1,152.0,0.0,0.0,1.776,0.0,0.5
Przemyslaw Frankowski,2022-2023,fr Ligue 1,239743,3,1.0,2,2,258.0,0.0,0.0,0.349,0.667,0.667
Przemyslaw Wisniewski,2022-2023,it Serie A,386967,11,20.0,2,1,990.0,3.0,0.0,1.818,0.182,0.091
Quentin Bernard,2022-2023,fr Ligue 1,98262,7,12.0,1,1,630.0,0.0,0.0,1.714,0.143,0.143
Quentin Merlin,2021-2022,fr Ligue 1,557613,13,14.0,4,6,1158.0,0.0,0.0,1.088,0.308,0.462
Quentin Merlin,2022-2023,fr Ligue 1,557613,14,23.0,2,2,1142.0,0.0,0.0,1.813,0.143,0.143
Quentin Merlin,2023-2024,fr Ligue 1,557613,5,6.0,0,2,393.0,0.0,0.0,1.374,0.0,0.4
Quini,2020-2021,es La Liga,223053,11,22.0,1,3,945.0,5.0,0.0,2.095,0.091,0.273
Quini,2021-2022,es La Liga,223053,26,39.0,6,7,2124.0,8.0,0.0,1.653,0.231,0.269
Rade Krunic,2021-2022,it Serie A,259953,1,1.0,0,1,64.0,1.0,0.0,1.406,0.0,1.0
Rade Krunic,2022-2023,it Serie A,259953,11,10.0,5,8,913.0,5.0,0.0,0.986,0.455,0.727
Radja Nainggolan,2020-2021,it Serie A,41982,5,5.0,2,2,450.0,2.0,0.0,1.0,0.4,0.4
Radu Drăgușin,2021-2022,it Serie A,568559,9,20.0,0,0,801.0,2.0,0.0,2.247,0.0,0.0
Radu Drăgușin,2023-2024,eng Premier League,568559,1,3.0,0,0,90.0,0.0,0.0,3.0,0.0,0.0
Rafa Marín,2023-2024,es La Liga,662261,9,8.0,4,3,735.0,1.0,0.0,0.98,0.444,0.333
Rafa Soares,2020-2021,es La Liga,198006,12,18.0,1,2,976.0,2.0,0.0,1.66,0.083,0.167
Rafael Czichos,2020-2021,de Bundesliga,84150,26,43.0,3,7,2173.0,7.0,0.0,1.781,0.115,0.269
Rafael Czichos,2021-2022,de Bundesliga,84150,16,25.0,1,6,0.0,0.0,0.0,6.0,0.062,0.375
Rafael Tolói,2020-2021,it Serie A,72441,29,36.0,9,17,2480.0,10.0,0.0,1.306,0.31,0.586
Rafael Tolói,2021-2022,it Serie A,72441,16,21.0,4,9,1341.0,4.0,0.0,1.409,0.25,0.562
Rafael Tolói,2022-2023,it Serie A,72441,32,36.0,9,18,2791.0,8.0,0.0,1.161,0.281,0.562
Ragnar Klavan,2020-2021,it Serie A,26669,9,12.0,2,1,707.0,1.0,0.0,1.528,0.222,0.111
Ramiro Funes Mori,2020-2021,es La Liga,11111,8,10.0,3,4,714.0,1.0,0.0,1.261,0.375,0.5
Ramy Bensebaini,2020-2021,de Bundesliga,284732,20,34.0,5,8,1731.0,7.0,0.0,1.768,0.25,0.4
Ramy Bensebaini,2021-2022,de Bundesliga,284732,17,35.0,2,5,1509.0,5.0,0.0,2.087,0.118,0.294
Ramy Bensebaini,2022-2023,de Bundesliga,284732,28,41.0,9,11,2487.0,7.0,0.0,1.484,0.321,0.393
Ramzi Aya,2021-2022,it Serie A,57633,2,8.0,0,0,0.0,0.0,0.0,6.0,0.0,0.0
Ramón Terrats,2022-2023,es La Liga,783396,2,3.0,0,0,145.0,0.0,0.0,1.862,0.0,0.0
Rani Khedira,2020-2021,de Bundesliga,124410,23,29.0,6,7,1789.0,5.0,0.0,1.459,0.261,0.304
Rani Khedira,2021-2022,de Bundesliga,124410,32,40.0,8,16,2765.0,6.0,0.0,1.302,0.25,0.5
Rani Khedira,2022-2023,de Bundesliga,124410,33,34.0,13,18,2888.0,8.0,0.0,1.06,0.394,0.545
Rani Khedira,2023-2024,de Bundesliga,124410,7,8.0,2,3,501.0,1.0,0.0,1.437,0.286,0.429
Raoul Bellanova,2021-2022,it Serie A,357992,2,4.0,0,1,177.0,0.0,0.0,2.034,0.0,0.5
Raphael Framberger,2020-2021,de Bundesliga,146163,18,25.0,4,6,1430.0,3.0,0.0,1.573,0.222,0.333
Raphael Framberger,2021-2022,de Bundesliga,146163,5,9.0,1,1,391.0,0.0,0.0,2.072,0.2,0.2
Raphael Framberger,2022-2023,de Bundesliga,146163,1,3.0,0,0,84.0,0.0,0.0,3.214,0.0,0.0
Raphaël Guerreiro,2020-2021,de Bundesliga,170986,20,25.0,6,13,1788.0,0.0,0.0,1.258,0.3,0.65
Raphaël Guerreiro,2021-2022,de Bundesliga,170986,15,30.0,2,10,1246.0,0.0,0.0,2.167,0.133,0.667
Raphaël Guerreiro,2022-2023,de Bundesliga,170986,20,28.0,7,12,1735.0,3.0,0.0,1.452,0.35,0.6
Raphaël Guerreiro,2023-2024,de Bundesliga,170986,6,10.0,1,4,491.0,0.0,0.0,1.833,0.167,0.667
Raphaël Varane,2020-2021,es La Liga,164770,31,23.0,14,20,2716.0,2.0,0.0,0.762,0.452,0.645
Raphaël Varane,2021-2022,eng Premier League,164770,20,22.0,5,8,1800.0,0.0,0.0,1.1,0.25,0.4
Raphaël Varane,2022-2023,eng Premier League,164770,22,27.0,10,13,1871.0,1.0,0.0,1.299,0.455,0.591
Raphaël Varane,2023-2024,eng Premier League,164770,6,10.0,1,4,540.0,1.0,0.0,1.667,0.167,0.667
Rasmus Carstensen,2023-2024,de Bundesliga,542697,5,15.0,0,0,447.0,0.0,0.0,3.02,0.0,0.0
Rasmus Kristensen,2022-2023,eng Premier League,369684,20,44.0,2,4,1746.0,4.0,0.0,2.268,0.1,0.2
Rasmus Kristensen,2023-2024,it Serie A,369684,3,2.0,1,3,184.0,1.0,0.0,0.978,0.333,1.0
Rasmus Nicolaisen,2022-2023,fr Ligue 1,283227,34,50.0,9,12,2996.0,7.0,0.0,1.502,0.265,0.353
Rasmus Nicolaisen,2023-2024,fr Ligue 1,283227,8,13.0,0,4,684.0,2.0,0.0,1.711,0.0,0.5
Rassoul Ndiaye,2023-2024,fr Ligue 1,662242,1,1.0,0,0,70.0,0.0,0.0,1.286,0.0,0.0
Rayan Aït-Nouri,2020-2021,eng Premier League,578391,11,15.0,2,3,975.0,1.0,0.0,1.385,0.182,0.273
Rayan Aït-Nouri,2020-2021,fr Ligue 1,578391,2,8.0,0,1,160.0,0.0,0.0,4.5,0.0,0.5
Rayan Aït-Nouri,2021-2022,eng Premier League,578391,8,7.0,3,3,713.0,2.0,0.0,0.884,0.375,0.375
Rayan Aït-Nouri,2022-2023,eng Premier League,578391,8,7.0,4,4,641.0,2.0,0.0,0.983,0.5,0.5
Rayan Aït-Nouri,2023-2024,eng Premier League,578391,1,1.0,0,1,90.0,0.0,0.0,1.0,0.0,1.0
Rayan Raveloson,2022-2023,fr Ligue 1,344576,22,30.0,6,5,1962.0,0.0,0.0,1.376,0.273,0.227
Raúl Albiol,2020-2021,es La Liga,15452,35,42.0,9,12,3119.0,7.0,0.0,1.212,0.257,0.343
Raúl Albiol,2021-2022,es La Liga,15452,28,25.0,12,11,2466.0,8.0,0.0,0.912,0.429,0.393
Raúl Albiol,2022-2023,es La Liga,15452,24,23.0,9,11,2105.0,6.0,0.0,0.983,0.375,0.458
Raúl Albiol,2023-2024,es La Liga,15452,4,3.0,1,1,360.0,1.0,0.0,0.75,0.25,0.25
Raúl Carnero,2020-2021,es La Liga,139434,4,4.0,1,0,360.0,1.0,0.0,1.0,0.25,0.0
Raúl Guti,2020-2021,es La Liga,330352,8,9.0,2,4,704.0,3.0,0.0,1.151,0.25,0.5
Raúl Guti,2022-2023,es La Liga,330352,2,4.0,0,0,120.0,0.0,0.0,3.0,0.0,0.0
Raúl Navas,2020-2021,es La Liga,142419,2,7.0,0,0,169.0,0.0,0.0,3.728,0.0,0.0
Raúl Parra,2021-2022,es La Liga,784719,1,0.0,1,1,0.0,0.0,0.0,,1.0,1.0
Raúl Parra,2022-2023,es La Liga,784719,4,6.0,0,1,281.0,1.0,0.0,1.922,0.0,0.25
Raúl Torrente,2021-2022,es La Liga,631222,15,24.0,2,3,1202.0,4.0,0.0,1.797,0.133,0.2
Reda Belahyane,2022-2023,fr Ligue 1,982855,1,1.0,0,0,90.0,0.0,0.0,1.0,0.0,0.0
Reda Khadra,2023-2024,fr Ligue 1,405686,1,1.0,0,0,71.0,0.0,0.0,1.268,0.0,0.0
Reece Burke,2023-2024,eng Premier League,264220,6,12.0,1,1,518.0,2.0,0.0,2.085,0.167,0.167
Reece James,2020-2021,eng Premier League,472423,15,19.0,4,6,1350.0,3.0,0.0,1.267,0.267,0.4
Reece James,2021-2022,eng Premier League,472423,1,4.0,0,0,90.0,0.0,0.0,4.0,0.0,0.0
Reece James,2022-2023,eng Premier League,472423,10,13.0,2,3,833.0,1.0,0.0,1.405,0.2,0.3
Reece Oxford,2020-2021,de Bundesliga,314295,13,25.0,3,4,1167.0,2.0,0.0,1.928,0.231,0.308
Reece Oxford,2021-2022,de Bundesliga,314295,30,45.0,9,10,2694.0,9.0,0.0,1.503,0.3,0.333
Reece Oxford,2022-2023,de Bundesliga,314295,1,1.0,0,0,76.0,0.0,0.0,1.184,0.0,0.0
Reinildo Mandava,2020-2021,fr Ligue 1,240692,24,14.0,13,14,2020.0,1.0,1.0,0.624,0.542,0.583
Reinildo Mandava,2021-2022,es La Liga,240692,15,12.0,6,10,1231.0,5.0,0.0,0.877,0.4,0.667
Reinildo Mandava,2021-2022,fr Ligue 1,240692,18,26.0,1,7,1530.0,7.0,0.0,1.529,0.056,0.389
Reinildo Mandava,2022-2023,es La Liga,240692,22,18.0,8,11,1861.0,4.0,0.0,0.87,0.364,0.5
Reinildo Mandava,2023-2024,es La Liga,240692,5,6.0,2,3,450.0,1.0,0.0,1.2,0.4,0.6
Remo Freuler,2020-2021,it Serie A,148252,12,12.0,2,7,1005.0,2.0,0.0,1.075,0.167,0.583
Remo Freuler,2021-2022,it Serie A,148252,13,18.0,3,6,1086.0,5.0,0.0,1.492,0.231,0.462
Remo Freuler,2022-2023,eng Premier League,148252,19,32.0,6,5,1588.0,4.0,0.0,1.814,0.316,0.263
Remo Freuler,2023-2024,it Serie A,148252,8,6.0,4,6,689.0,4.0,0.0,0.784,0.5,0.75
Renan Lodi,2020-2021,es La Liga,476352,7,4.0,4,4,611.0,1.0,0.0,0.589,0.571,0.571
Renan Lodi,2021-2022,es La Liga,476352,8,12.0,1,4,557.0,3.0,0.0,1.939,0.125,0.5
Renan Lodi,2022-2023,eng Premier League,476352,17,34.0,4,5,1433.0,5.0,0.0,2.135,0.235,0.294
Renato Sanches,2021-2022,fr Ligue 1,258027,1,2.0,0,0,90.0,0.0,0.0,2.0,0.0,0.0
Renato Sanches,2022-2023,fr Ligue 1,258027,2,2.0,0,1,77.0,0.0,0.0,2.338,0.0,0.5
Renato Steffen,2020-2021,de Bundesliga,194638,1,0.0,1,0,90.0,0.0,0.0,0.0,1.0,0.0
Renato Tapia,2020-2021,es La Liga,277137,28,41.0,6,10,2359.0,12.0,0.0,1.564,0.214,0.357
Renato Tapia,2021-2022,es La Liga,277137,13,16.0,5,3,1014.0,5.0,0.0,1.42,0.385,0.231
Renato Tapia,2022-2023,es La Liga,277137,16,27.0,5,4,1210.0,5.0,0.0,2.008,0.312,0.25
Renato Tapia,2023-2024,es La Liga,277137,5,8.0,1,1,407.0,2.0,0.0,1.769,0.2,0.2
Renato Veiga,2022-2023,de Bundesliga,805714,7,12.0,1,2,497.0,3.0,0.0,2.173,0.143,0.286
Renaud Ripart,2020-2021,fr Ligue 1,234802,3,6.0,1,1,270.0,1.0,0.0,2.0,0.333,0.333
Rhys Norrington-Davies,2023-2024,eng Premier League,543164,2,6.0,0,1,55.0,0.0,0.0,6.0,0.0,0.5
Rhys Williams,2020-2021,eng Premier League,503679,7,5.0,3,6,624.0,0.0,0.0,0.721,0.429,0.857
Ricard Sánchez,2023-2024,es La Liga,388545,7,16.0,0,0,625.0,1.0,0.0,2.304,0.0,0.0
Ricardo Mangas,2021-2022,fr Ligue 1,314944,21,53.0,0,5,1825.0,2.0,0.0,2.614,0.0,0.238
Ricardo Pereira,2020-2021,eng Premier League,215876,3,1.0,2,2,270.0,0.0,0.0,0.333,0.667,0.667
Ricardo Pereira,2021-2022,eng Premier League,215876,11,17.0,2,3,792.0,3.0,0.0,1.932,0.182,0.273
Ricardo Pereira,2022-2023,eng Premier League,215876,3,5.0,0,0,247.0,1.0,0.0,1.822,0.0,0.0
Ricardo Rodríguez,2020-2021,it Serie A,86784,10,24.0,1,0,847.0,1.0,0.0,2.55,0.1,0.0
Ricardo Rodríguez,2021-2022,it Serie A,86784,28,31.0,7,9,2358.0,3.0,0.0,1.183,0.25,0.321
Ricardo Rodríguez,2022-2023,it Serie A,86784,21,23.0,7,8,1839.0,0.0,0.0,1.126,0.333,0.381
Ricardo Rodríguez,2023-2024,it Serie A,86784,3,2.0,1,1,153.0,1.0,0.0,1.176,0.333,0.333
Riccardo Calafiori,2020-2021,it Serie A,502821,1,1.0,0,0,45.0,1.0,0.0,2.0,0.0,0.0
Riccardo Calafiori,2021-2022,it Serie A,502821,3,9.0,1,1,191.0,2.0,0.0,4.241,0.333,0.333
Riccardo Calafiori,2023-2024,it Serie A,502821,5,5.0,2,4,440.0,2.0,0.0,1.023,0.4,0.8
Riccardo Fiamozzi,2021-2022,it Serie A,197745,7,15.0,0,0,579.0,1.0,0.0,2.332,0.0,0.0
Riccardo Gagliolo,2020-2021,it Serie A,240786,20,47.0,1,1,1638.0,4.0,0.0,2.582,0.05,0.05
Riccardo Gagliolo,2021-2022,it Serie A,240786,12,25.0,1,2,1058.0,2.0,0.0,2.127,0.083,0.167
Riccardo Improta,2020-2021,it Serie A,163489,4,11.0,0,1,345.0,2.0,0.0,2.87,0.0,0.25
Riccardo Marchizza,2020-2021,it Serie A,297645,17,33.0,1,5,1379.0,4.0,0.0,2.154,0.059,0.294
Riccardo Marchizza,2021-2022,it Serie A,297645,16,35.0,2,5,1231.0,3.0,0.0,2.559,0.125,0.312
Riccardo Marchizza,2022-2023,it Serie A,297645,3,5.0,0,2,188.0,0.0,0.0,2.394,0.0,0.667
Rick Karsdorp,2020-2021,it Serie A,205006,6,8.0,2,2,538.0,1.0,0.0,1.338,0.333,0.333
Rick Karsdorp,2021-2022,it Serie A,205006,12,14.0,4,6,1048.0,4.0,0.0,1.202,0.333,0.5
Rick Karsdorp,2023-2024,it Serie A,205006,5,6.0,2,4,430.0,0.0,0.0,1.256,0.4,0.8
Rico Henry,2021-2022,eng Premier League,339556,11,13.0,3,7,945.0,1.0,0.0,1.238,0.273,0.636
Rico Henry,2022-2023,eng Premier League,339556,27,29.0,8,11,2346.0,4.0,0.0,1.113,0.296,0.407
Rico Lewis,2022-2023,eng Premier League,701057,9,9.0,1,5,733.0,1.0,0.0,1.105,0.111,0.556
Rico Lewis,2023-2024,eng Premier League,701057,1,1.0,0,1,90.0,0.0,0.0,1.0,0.0,1.0
Ridgeciano Haps,2021-2022,it Serie A,228444,18,31.0,3,4,1591.0,6.0,0.0,1.754,0.167,0.222
Ridle Baku,2020-2021,de Bundesliga,327251,14,21.0,3,7,1242.0,0.0,0.0,1.522,0.214,0.5
Ridle Baku,2021-2022,de Bundesliga,327251,8,13.0,3,3,666.0,1.0,0.0,1.757,0.375,0.375
Ridle Baku,2022-2023,de Bundesliga,327251,21,27.0,7,8,1837.0,5.0,0.0,1.323,0.333,0.381
Ridle Baku,2023-2024,de Bundesliga,327251,3,6.0,0,0,270.0,1.0,0.0,2.0,0.0,0.0
Rob Holding,2020-2021,eng Premier League,253341,28,26.0,11,13,2512.0,1.0,0.0,0.932,0.393,0.464
Rob Holding,2021-2022,eng Premier League,253341,9,15.0,2,5,753.0,3.0,0.0,1.793,0.222,0.556
Rob Holding,2022-2023,eng Premier League,253341,6,13.0,0,2,540.0,0.0,0.0,2.167,0.0,0.333
Rober Correa,2020-2021,es La Liga,223890,13,12.0,6,4,1065.0,2.0,0.0,1.014,0.462,0.308
Robert Andrich,2020-2021,de Bundesliga,159088,9,11.0,2,3,810.0,2.0,0.0,1.222,0.222,0.333
Robert Andrich,2021-2022,de Bundesliga,159088,8,14.0,1,5,656.0,4.0,0.0,1.921,0.125,0.625
Robert Andrich,2022-2023,de Bundesliga,159088,20,24.0,6,10,1688.0,5.0,0.0,1.28,0.3,0.5
Robert Andrich,2023-2024,de Bundesliga,159088,6,2.0,4,5,540.0,2.0,0.0,0.333,0.667,0.833
Robert Gumny,2020-2021,de Bundesliga,353826,12,21.0,1,3,951.0,2.0,0.0,1.987,0.083,0.25
Robert Gumny,2021-2022,de Bundesliga,353826,27,43.0,7,8,2265.0,3.0,0.0,1.709,0.259,0.296
Robert Gumny,2022-2023,de Bundesliga,353826,21,37.0,5,8,1758.0,4.0,1.0,1.894,0.238,0.381
Robert Skov,2020-2021,de Bundesliga,270393,1,1.0,0,0,79.0,0.0,0.0,1.139,0.0,0.0
Robert Tesche,2021-2022,de Bundesliga,41458,2,2.0,0,0,49.0,0.0,1.0,3.673,0.0,0.0
Roberto Gagliardini,2020-2021,it Serie A,197471,2,3.0,0,2,155.0,0.0,0.0,1.742,0.0,1.0
Robin Gosens,2020-2021,it Serie A,273132,3,4.0,1,3,194.0,0.0,0.0,1.856,0.333,1.0
Robin Gosens,2023-2024,de Bundesliga,273132,1,1.0,0,0,64.0,0.0,0.0,1.406,0.0,0.0
Robin Knoche,2020-2021,de Bundesliga,94201,34,43.0,7,12,3043.0,4.0,0.0,1.272,0.206,0.353
Robin Knoche,2021-2022,de Bundesliga,94201,33,43.0,8,16,2970.0,6.0,0.0,1.303,0.242,0.485
Robin Knoche,2022-2023,de Bundesliga,94201,32,32.0,13,18,2874.0,4.0,0.0,1.002,0.406,0.562
Robin Knoche,2023-2024,de Bundesliga,94201,6,6.0,2,2,540.0,0.0,0.0,1.0,0.333,0.333
Robin Koch,2020-2021,eng Premier League,328784,13,23.0,4,5,1089.0,1.0,0.0,1.901,0.308,0.385
Robin Koch,2021-2022,eng Premier League,328784,17,42.0,1,4,1449.0,3.0,0.0,2.609,0.059,0.235
Robin Koch,2022-2023,eng Premier League,328784,36,75.0,5,7,3177.0,7.0,0.0,2.125,0.139,0.194
Robin Koch,2023-2024,de Bundesliga,328784,8,12.0,1,3,696.0,3.0,0.0,1.552,0.125,0.375
Robin Le Normand,2020-2021,es La Liga,351809,30,29.0,11,14,2673.0,5.0,1.0,0.976,0.367,0.467
Robin Le Normand,2021-2022,es La Liga,351809,37,37.0,19,16,3330.0,6.0,0.0,1.0,0.514,0.432
Robin Le Normand,2022-2023,es La Liga,351809,31,27.0,13,15,2771.0,6.0,0.0,0.877,0.419,0.484
Robin Le Normand,2023-2024,es La Liga,351809,6,6.0,3,4,533.0,3.0,0.0,1.013,0.5,0.667
Robson Bambu,2020-2021,fr Ligue 1,458715,12,16.0,3,5,1014.0,3.0,1.0,1.42,0.25,0.417
Rodri,2020-2021,eng Premier League,357565,31,27.0,15,21,2712.0,6.0,0.0,0.896,0.484,0.677
Rodri,2021-2022,eng Premier League,357565,33,22.0,18,26,2888.0,5.0,0.0,0.686,0.545,0.788
Rodri,2022-2023,eng Premier League,357565,33,27.0,12,25,2818.0,5.0,0.0,0.862,0.364,0.758
Rodri,2023-2024,eng Premier League,357565,8,5.0,3,6,717.0,1.0,0.0,0.628,0.375,0.75
Rodrigo Battaglia,2020-2021,es La Liga,89297,10,16.0,2,0,841.0,3.0,1.0,1.712,0.2,0.0
Rodrigo Battaglia,2021-2022,es La Liga,89297,8,16.0,1,1,674.0,0.0,0.0,2.136,0.125,0.125
Rodrigo Battaglia,2022-2023,es La Liga,89297,8,11.0,2,2,590.0,4.0,0.0,1.678,0.25,0.25
Rodrigo Becão,2020-2021,it Serie A,410158,32,48.0,6,6,2732.0,4.0,0.0,1.581,0.188,0.188
Rodrigo Becão,2021-2022,it Serie A,410158,35,50.0,8,11,3132.0,10.0,0.0,1.437,0.229,0.314
Rodrigo Becão,2022-2023,it Serie A,410158,28,31.0,9,11,2487.0,11.0,1.0,1.122,0.321,0.393
Rodrigo Bentancur,2020-2021,it Serie A,354362,16,14.0,2,10,1341.0,4.0,0.0,0.94,0.125,0.625
Rodrigo Bentancur,2021-2022,eng Premier League,354362,16,13.0,7,10,1335.0,5.0,0.0,0.876,0.438,0.625
Rodrigo Bentancur,2021-2022,it Serie A,354362,3,4.0,1,1,225.0,0.0,0.0,1.6,0.333,0.333
Rodrigo Bentancur,2022-2023,eng Premier League,354362,12,19.0,5,8,1025.0,6.0,0.0,1.668,0.417,0.667
Rodrigo Bentancur,2023-2024,eng Premier League,354362,1,1.0,0,1,63.0,1.0,0.0,1.429,0.0,1.0
Rodrigo Ely,2020-2021,es La Liga,176140,6,9.0,0,0,436.0,1.0,0.0,1.858,0.0,0.0
Rodrigo Ely,2022-2023,es La Liga,176140,36,63.0,4,10,3158.0,10.0,0.0,1.795,0.111,0.278
Rodrigo de Paul,2022-2023,es La Liga,255901,4,7.0,0,2,335.0,0.0,0.0,1.881,0.0,0.5
Roger Ibañez,2020-2021,it Serie A,524481,28,41.0,9,15,2347.0,7.0,0.0,1.572,0.321,0.536
Roger Ibañez,2021-2022,it Serie A,524481,31,36.0,11,14,2790.0,7.0,0.0,1.161,0.355,0.452
Roger Ibañez,2022-2023,it Serie A,524481,32,35.0,10,13,2777.0,11.0,0.0,1.134,0.312,0.406
Rogério,2020-2021,it Serie A,401527,20,28.0,3,6,1658.0,3.0,0.0,1.52,0.15,0.3
Rogério,2021-2022,it Serie A,401527,19,35.0,2,7,1635.0,4.0,0.0,1.927,0.105,0.368
Rogério,2022-2023,it Serie A,401527,34,56.0,9,10,2983.0,5.0,1.0,1.69,0.265,0.294
Rogério,2023-2024,de Bundesliga,401527,4,5.0,0,0,350.0,0.0,0.0,1.286,0.0,0.0
Rolando Mandragora,2020-2021,it Serie A,308279,18,32.0,4,4,1583.0,4.0,0.0,1.819,0.222,0.222
Rolando Mandragora,2021-2022,it Serie A,308279,8,9.0,2,1,653.0,5.0,0.0,1.24,0.25,0.125
Rolando Mandragora,2022-2023,it Serie A,308279,11,10.0,3,3,888.0,4.0,0.0,1.014,0.273,0.273
Rolando Mandragora,2023-2024,it Serie A,308279,2,2.0,0,1,180.0,0.0,0.0,1.0,0.0,0.5
Romain Perraud,2020-2021,fr Ligue 1,318523,34,57.0,7,11,3044.0,4.0,0.0,1.685,0.206,0.324
Romain Perraud,2021-2022,eng Premier League,318523,13,25.0,2,2,1118.0,2.0,0.0,2.013,0.154,0.154
Romain Perraud,2022-2023,eng Premier League,318523,21,36.0,3,3,1668.0,3.0,0.0,1.942,0.143,0.143
Romain Perraud,2023-2024,fr Ligue 1,318523,1,1.0,0,1,90.0,1.0,0.0,1.0,0.0,1.0
Romain Saïss,2020-2021,eng Premier League,204198,26,40.0,7,8,2340.0,2.0,0.0,1.538,0.269,0.308
Romain Saïss,2021-2022,eng Premier League,204198,31,30.0,11,12,2709.0,6.0,0.0,0.997,0.355,0.387
Romain Thomas,2020-2021,fr Ligue 1,57467,34,45.0,9,10,3026.0,5.0,0.0,1.338,0.265,0.294
Romain Thomas,2021-2022,fr Ligue 1,57467,29,36.0,7,8,2540.0,10.0,0.0,1.276,0.241,0.276
Romaine Sawyers,2020-2021,eng Premier League,113036,8,23.0,0,0,698.0,2.0,0.0,2.966,0.0,0.0
Rominigue Kouamé,2021-2022,fr Ligue 1,277635,8,13.0,1,1,687.0,1.0,0.0,1.703,0.125,0.125
Rominigue Kouamé,2022-2023,fr Ligue 1,277635,8,15.0,0,0,685.0,3.0,0.0,1.971,0.0,0.0
Roméo Lavia,2022-2023,eng Premier League,628451,20,41.0,2,3,1645.0,6.0,0.0,2.243,0.1,0.15
Ronald Araujo,2020-2021,es La Liga,480267,16,19.0,5,10,1279.0,2.0,0.0,1.337,0.312,0.625
Ronald Araujo,2021-2022,es La Liga,480267,25,25.0,7,16,2148.0,6.0,0.0,1.047,0.28,0.64
Ronald Araujo,2022-2023,es La Liga,480267,21,7.0,16,17,1781.0,6.0,1.0,0.354,0.762,0.81
Ronald Araujo,2023-2024,es La Liga,480267,8,9.0,4,6,675.0,2.0,0.0,1.2,0.5,0.75
Ronaldo Vieira,2020-2021,it Serie A,434676,1,1.0,0,0,90.0,1.0,0.0,1.0,0.0,0.0
Ronaldo Vieira,2021-2022,it Serie A,434676,4,7.0,0,1,313.0,3.0,0.0,2.013,0.0,0.25
Ronaldo Vieira,2022-2023,it Serie A,434676,5,5.0,1,0,365.0,1.0,0.0,1.233,0.2,0.0
Ronaël Pierre-Gabriel,2020-2021,fr Ligue 1,410185,27,49.0,5,8,2226.0,4.0,0.0,1.981,0.185,0.296
Ronaël Pierre-Gabriel,2021-2022,fr Ligue 1,410185,29,44.0,5,10,2527.0,6.0,0.0,1.567,0.172,0.345
Ronaël Pierre-Gabriel,2022-2023,es La Liga,410185,2,4.0,0,0,109.0,2.0,0.0,3.303,0.0,0.0
Ronaël Pierre-Gabriel,2022-2023,fr Ligue 1,410185,3,3.0,0,0,252.0,1.0,0.0,1.071,0.0,0.0
