Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90
680,Charles De Ketelaere,be BEL,"FW,MF",Atalanta,it Serie A,22,2001,35,25,"2,026",22.5,10,8,18,9,1,1,1,0,0.44,0.36,0.80,0.40,0.76
681,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,es La Liga,29,1994,34,25,"2,075",23.1,3,5,8,3,0,0,7,0,0.13,0.22,0.35,0.13,0.35
682,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,30,1992,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
683,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,35,1988,15,7,674,7.5,2,0,2,2,0,0,0,0,0.27,0.00,0.27,0.27,0.27
684,Thibault De Smet,be BEL,"DF,MF",Reims,fr Ligue 1,25,1998,27,22,"1,831",20.3,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00
685,Koni De Winter,be BEL,DF,Genoa,it Serie A,21,2002,29,26,"2,380",26.4,0,1,1,0,0,0,8,1,0.00,0.04,0.04,0.00,0.04
686,Grégoire Defrel,mq MTQ,"MF,FW",Sassuolo,it Serie A,32,1991,20,7,757,8.4,1,2,3,1,0,0,0,0,0.12,0.24,0.36,0.12,0.36
687,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,27,1995,27,19,"1,608",17.9,1,0,1,1,0,0,7,0,0.06,0.00,0.06,0.06,0.06
688,Romain Del Castillo,fr FRA,"MF,FW",Brest,fr Ligue 1,27,1996,33,30,"2,497",27.7,8,8,16,5,3,3,4,0,0.29,0.29,0.58,0.18,0.47
689,Thomas Delaine,fr FRA,"MF,DF",Strasbourg,fr Ligue 1,31,1992,27,24,"2,044",22.7,1,1,2,1,0,0,5,0,0.04,0.04,0.09,0.04,0.09
690,Sacha Delaye,fr FRA,MF,Montpellier,fr Ligue 1,21,2002,9,0,130,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
691,Hannes Delcroix,ht HAI,DF,Burnley,eng Premier League,24,1999,12,5,589,6.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
692,Alessandro Dellavalle,it ITA,DF,Torino,it Serie A,19,2004,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
693,Olivier Deman,be BEL,MF,Werder Bremen,de Bundesliga,23,2000,29,14,"1,365",15.2,2,1,3,2,0,0,5,0,0.13,0.07,0.20,0.13,0.20
694,Karamoko Dembélé,eng ENG,"FW,MF",Brest,fr Ligue 1,20,2003,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
695,Ousmane Dembélé,fr FRA,"FW,MF",Paris Saint-Germain,fr Ligue 1,26,1997,26,17,"1,506",16.7,3,8,11,3,0,0,0,0,0.18,0.48,0.66,0.18,0.66
696,Jessy Deminguet,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,25,1998,18,9,690,7.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
697,Ermedin Demirović,ba BIH,"FW,MF",Augsburg,de Bundesliga,25,1998,33,33,"2,873",31.9,15,9,24,12,3,4,7,0,0.47,0.28,0.75,0.38,0.66
698,Diego Demme,de GER,MF,Napoli,it Serie A,31,1991,2,1,73,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
699,Sepp van den Berg,nl NED,DF,Mainz 05,de Bundesliga,21,2001,33,31,"2,839",31.5,3,0,3,3,0,0,9,0,0.10,0.00,0.10,0.10,0.10
700,Leander Dendoncker,be BEL,MF,Aston Villa,eng Premier League,28,1995,8,1,119,1.3,1,0,1,1,0,0,0,0,0.76,0.00,0.76,0.76,0.76
701,Leander Dendoncker,be BEL,"DF,MF",Napoli,it Serie A,28,1995,3,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
702,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
703,Rémy Descamps,fr FRA,GK,Nantes,fr Ligue 1,27,1996,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
704,Mikkel Desler,dk DEN,"DF,MF",Toulouse,fr Ligue 1,28,1995,24,19,"1,544",17.2,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06
705,Arthur Desmas,fr FRA,GK,Le Havre,fr Ligue 1,29,1994,33,33,"2,970",33.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
706,Mattia Destro,it ITA,FW,Empoli,it Serie A,32,1991,15,3,366,4.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
707,Samuele Di Benedetto,de GER,MF,Stuttgart,de Bundesliga,18,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
708,Federico Di Francesco,it ITA,"FW,MF",Lecce,it Serie A,29,1994,2,0,15,0.2,1,0,1,1,0,0,0,0,6.00,0.00,6.00,6.00,6.00
709,Raffaele Di Gennaro,it ITA,GK,Inter,it Serie A,29,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
710,Michele Di Gregorio,it ITA,GK,Monza,it Serie A,26,1997,33,33,"2,872",31.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
711,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,29,1993,36,36,"3,234",35.9,1,6,7,1,0,0,6,0,0.03,0.17,0.19,0.03,0.19
712,Alessandro Di Pardo,it ITA,"MF,DF",Cagliari,it Serie A,24,1999,15,2,359,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
713,Boulaye Dia,sn SEN,"FW,MF",Salernitana,it Serie A,26,1996,17,12,"1,143",12.7,4,0,4,3,1,1,1,0,0.31,0.00,0.31,0.24,0.24
714,Moussa Diaby,fr FRA,"MF,FW",Aston Villa,eng Premier League,24,1999,38,25,"2,174",24.2,6,8,14,6,0,0,1,0,0.25,0.33,0.58,0.25,0.58
715,Lamine Diack,sn SEN,MF,Nantes,fr Ligue 1,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
716,Mouctar Diakhaby,gn GUI,"DF,MF",Valencia,es La Liga,26,1996,14,12,"1,073",11.9,1,0,1,1,0,0,6,0,0.08,0.00,0.08,0.08,0.08
717,Mamadou Diakhon,fr FRA,FW,Reims,fr Ligue 1,17,2005,11,1,209,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
718,Bafodé Diakité,fr FRA,DF,Lille,fr Ligue 1,22,2001,21,19,"1,696",18.8,5,2,7,5,0,0,4,0,0.27,0.11,0.37,0.27,0.37
719,Ibrahim Diakité,gn GUI,DF,Reims,fr Ligue 1,19,2003,5,1,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
720,Moussa Diakité,ml MLI,MF,Cádiz,es La Liga,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
721,Oumar Diakité,ci CIV,FW,Reims,fr Ligue 1,19,2003,28,18,"1,585",17.6,5,1,6,5,0,1,4,0,0.28,0.06,0.34,0.28,0.34
722,Amad Diallo,ci CIV,MF,Manchester Utd,eng Premier League,21,2002,9,3,390,4.3,1,1,2,1,0,0,1,0,0.23,0.23,0.46,0.23,0.46
723,Amadou Diallo,eng ENG,FW,Newcastle United,eng Premier League,20,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
724,Assane Diao,sn SEN,MF,Real Betis,es La Liga,17,2005,18,13,"1,048",11.6,2,0,2,2,0,0,4,0,0.17,0.00,0.17,0.17,0.17
725,Habib Diarra,sn SEN,"MF,FW",Strasbourg,fr Ligue 1,19,2004,31,28,"2,305",25.6,3,1,4,2,1,1,3,0,0.12,0.04,0.16,0.08,0.12
726,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,22,2000,22,15,"1,397",15.5,1,2,3,1,0,0,5,0,0.06,0.13,0.19,0.06,0.19
727,Rúben Dias,pt POR,"DF,MF",Manchester City,eng Premier League,26,1997,30,28,"2,559",28.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
728,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
729,Krépin Diatta,sn SEN,"MF,DF",Monaco,fr Ligue 1,24,1999,26,12,"1,206",13.4,0,2,2,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15
730,Mory Diaw,sn SEN,GK,Clermont Foot,fr Ligue 1,30,1993,30,30,"2,700",30.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
731,Mahamadou Diawara,fr FRA,MF,Lyon,fr Ligue 1,18,2005,11,4,358,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
732,Brahim Díaz,ma MAR,"MF,FW",Real Madrid,es La Liga,23,1999,31,18,"1,545",17.2,8,6,14,8,0,0,0,0,0.47,0.35,0.82,0.47,0.82
733,Luis Díaz,co COL,FW,Liverpool,eng Premier League,26,1997,37,32,"2,629",29.2,8,5,13,8,0,0,3,0,0.27,0.17,0.45,0.27,0.45
734,Víctor Díaz,es ESP,DF,Granada,es La Liga,35,1988,4,2,162,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
735,Famara Diedhiou,sn SEN,FW,Granada,es La Liga,30,1992,8,0,89,1.0,0,1,1,0,0,0,1,0,0.00,1.01,1.01,0.00,1.01
736,Justin Diehl,de GER,MF,Köln,de Bundesliga,18,2004,7,1,168,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
737,Bamba Dieng,sn SEN,FW,Lorient,fr Ligue 1,23,2000,16,5,549,6.1,4,1,5,4,0,0,3,0,0.66,0.16,0.82,0.66,0.82
738,Eric Dier,eng ENG,DF,Tottenham Hotspur,eng Premier League,29,1994,4,1,201,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
739,Eric Dier,eng ENG,DF,Bayern Munich,de Bundesliga,29,1994,15,13,"1,166",13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
740,Guillaume Dietsch,fr FRA,GK,Metz,fr Ligue 1,22,2001,1,0,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
741,Florian Dietz,de GER,FW,Köln,de Bundesliga,24,1998,5,0,70,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
742,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,30,1993,33,27,"2,410",26.8,1,3,4,1,0,0,7,0,0.04,0.11,0.15,0.04,0.15
743,Federico Dimarco,it ITA,MF,Inter,it Serie A,25,1997,30,29,"2,077",23.1,5,6,11,5,0,0,0,0,0.22,0.26,0.48,0.22,0.48
744,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,29,1993,37,37,"3,330",37.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
745,Junior Dina Ebimbe,cm CMR,MF,Eintracht Frankfurt,de Bundesliga,22,2000,31,25,"1,956",21.7,5,3,8,5,0,0,5,0,0.23,0.14,0.37,0.23,0.37
746,Eren Dinkçi,de GER,MF,Heidenheim,de Bundesliga,21,2001,33,33,"2,650",29.4,10,5,15,10,0,0,8,0,0.34,0.17,0.51,0.34,0.51
747,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,22,2001,10,10,889,9.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
748,Edan Diop,fr FRA,MF,Monaco,fr Ligue 1,18,2004,10,0,163,1.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
749,Issa Diop,fr FRA,DF,Fulham,eng Premier League,26,1997,18,16,"1,424",15.8,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
750,Sofiane Diop,ma MAR,"FW,MF",Nice,fr Ligue 1,23,2000,10,6,499,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
751,Andy Diouf,fr FRA,MF,Lens,fr Ligue 1,20,2003,25,16,"1,314",14.6,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07
752,Yehvann Diouf,sn SEN,GK,Reims,fr Ligue 1,23,1999,34,34,"3,060",34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
753,Axel Disasi,fr FRA,DF,Chelsea,eng Premier League,25,1998,31,29,"2,579",28.7,2,0,2,2,0,0,6,0,0.07,0.00,0.07,0.07,0.07
754,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
755,Tiago Djaló,pt POR,DF,Juventus,it Serie A,23,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
756,Chaim El Djebali,tn TUN,MF,Lyon,fr Ligue 1,19,2004,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
757,Djené,tg TOG,"DF,MF",Getafe,es La Liga,31,1991,33,30,"2,484",27.6,0,0,0,0,0,0,14,1,0.00,0.00,0.00,0.00,0.00
758,Koffi Djidji,ci CIV,DF,Torino,it Serie A,30,1992,13,8,759,8.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
759,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,30,1993,37,32,"2,832",31.5,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03
760,Marko Dmitrović,rs SRB,GK,Sevilla,es La Liga,31,1992,13,13,"1,170",13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
761,Ritsu Doan,jp JPN,MF,Freiburg,de Bundesliga,25,1998,30,26,"2,246",25.0,7,2,9,7,0,0,2,0,0.28,0.08,0.36,0.28,0.36
762,Lewis Dobbin,eng ENG,MF,Everton,eng Premier League,20,2003,12,1,232,2.6,1,0,1,1,0,0,1,0,0.39,0.00,0.39,0.39,0.39
763,Dodô,br BRA,DF,Fiorentina,it Serie A,24,1998,9,7,523,5.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
764,Danilho Doekhi,nl NED,DF,Union Berlin,de Bundesliga,25,1998,24,24,"2,160",24.0,2,0,2,2,0,0,2,0,0.08,0.00,0.08,0.08,0.08
765,Matt Doherty,ie IRL,"MF,DF",Wolves,eng Premier League,31,1992,30,9,"1,150",12.8,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08
766,Josh Doig,sct SCO,"MF,DF",Hellas Verona,it Serie A,21,2002,12,11,830,9.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
767,Josh Doig,sct SCO,"DF,MF",Sassuolo,it Serie A,21,2002,16,15,"1,343",14.9,0,2,2,0,0,0,5,0,0.00,0.13,0.13,0.00,0.13
768,Jeremy Doku,be BEL,"MF,FW",Manchester City,eng Premier League,21,2002,29,18,"1,595",17.7,3,8,11,3,0,0,3,0,0.17,0.45,0.62,0.17,0.62
769,Jeremy Doku,be BEL,FW,Rennes,fr Ligue 1,21,2002,2,1,111,1.2,1,0,1,1,0,0,0,0,0.81,0.00,0.81,0.81,0.81
770,Jaume Doménech,es ESP,GK,Valencia,es La Liga,32,1990,2,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
771,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,22,2001,22,18,"1,584",17.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
772,Mario Dominguez,es ESP,MF,Valencia,es La Liga,19,2004,3,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
773,Nicolás Domínguez,ar ARG,MF,Nottingham Forest,eng Premier League,25,1998,26,19,"1,495",16.6,2,2,4,2,0,0,4,0,0.12,0.12,0.24,0.12,0.24
774,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,25,1998,2,1,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
775,Giulio Donati,it ITA,DF,Monza,it Serie A,33,1990,4,0,36,0.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
776,Jamie Donley,nir NIR,MF,Tottenham Hotspur,eng Premier League,18,2005,3,0,3,0.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
777,Gianluigi Donnarumma,it ITA,GK,Paris Saint-Germain,fr Ligue 1,24,1999,25,25,"2,169",24.1,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00
778,Patrick Dorgu,dk DEN,"MF,DF",Lecce,it Serie A,18,2004,32,17,"1,564",17.4,2,0,2,2,0,0,6,0,0.12,0.00,0.12,0.12,0.12
779,Niklas Dorsch,de GER,MF,Augsburg,de Bundesliga,25,1998,21,16,"1,386",15.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
780,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
781,Alberto Dossena,it ITA,DF,Cagliari,it Serie A,24,1998,35,33,"2,977",33.1,2,4,6,2,0,0,5,0,0.06,0.12,0.18,0.06,0.18
782,Carlos Dotor,es ESP,MF,Celta Vigo,es La Liga,22,2001,17,7,708,7.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
783,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,30,1993,32,32,"2,629",29.2,7,1,8,7,0,0,7,0,0.24,0.03,0.27,0.24,0.27
784,Cheick Doucouré,ml MLI,MF,Crystal Palace,eng Premier League,23,2000,11,11,919,10.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
785,Siriné Doucouré,ml MLI,FW,Lorient,fr Ligue 1,21,2002,11,5,423,4.7,1,3,4,1,0,0,2,0,0.21,0.64,0.85,0.21,0.85
786,Désiré Doué,fr FRA,MF,Rennes,fr Ligue 1,18,2005,31,17,"1,626",18.1,4,4,8,4,0,0,3,0,0.22,0.22,0.44,0.22,0.44
787,Guela Doué,ci CIV,DF,Rennes,fr Ligue 1,20,2002,24,13,"1,234",13.7,0,2,2,0,0,0,1,1,0.00,0.15,0.15,0.00,0.15
788,Alfie Doughty,eng ENG,"MF,DF",Luton Town,eng Premier League,23,1999,37,34,"2,925",32.5,2,8,10,2,0,0,5,0,0.06,0.25,0.31,0.06,0.31
789,Douglas,br BRA,MF,Nantes,fr Ligue 1,26,1997,25,22,"1,772",19.7,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00
790,Ismaël Doukouré,fr FRA,"MF,DF",Strasbourg,fr Ligue 1,20,2003,22,19,"1,656",18.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
791,Kamory Doumbia,ml MLI,MF,Brest,fr Ligue 1,20,2003,25,7,879,9.8,6,5,11,6,0,0,1,0,0.61,0.51,1.13,0.61,1.13
792,Anastasios Douvikas,gr GRE,FW,Celta Vigo,es La Liga,23,1999,32,7,905,10.1,7,1,8,7,0,0,2,0,0.70,0.10,0.80,0.70,0.80
793,Artem Dovbyk,ua UKR,FW,Girona,es La Liga,26,1997,36,32,"2,587",28.7,24,8,32,17,7,8,2,0,0.83,0.28,1.11,0.59,0.87
794,Nikola Dovedan,at AUT,MF,Heidenheim,de Bundesliga,29,1994,21,5,656,7.3,3,1,4,3,0,0,0,1,0.41,0.14,0.55,0.41,0.55
795,Damion Downs,us USA,FW,Köln,de Bundesliga,19,2004,10,0,181,2.0,2,0,2,2,0,0,0,0,0.99,0.00,0.99,0.99,0.99
796,Tommy Doyle,eng ENG,MF,Wolves,eng Premier League,21,2001,26,11,"1,222",13.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
797,Radu Drăgușin,ro ROU,DF,Tottenham Hotspur,eng Premier League,21,2002,9,4,429,4.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
798,Radu Drăgușin,ro ROU,DF,Genoa,it Serie A,21,2002,19,19,"1,710",19.0,2,1,3,2,0,0,1,0,0.11,0.05,0.16,0.11,0.16
799,Dion Drena Beljo,hr CRO,"FW,MF",Augsburg,de Bundesliga,21,2002,26,3,581,6.5,2,0,2,2,0,0,2,0,0.31,0.00,0.31,0.31,0.31
800,Tim Drexler,de GER,DF,Hoffenheim,de Bundesliga,18,2005,8,6,573,6.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
801,Domingos Duarte,pt POR,DF,Getafe,es La Liga,28,1995,15,11,907,10.1,0,0,0,0,0,0,5,2,0.00,0.00,0.00,0.00,0.00
802,Rubén Duarte,es ESP,DF,Alavés,es La Liga,27,1995,28,21,"1,878",20.9,2,1,3,2,0,0,7,0,0.10,0.05,0.14,0.10,0.14
803,Martin Dúbravka,sk SVK,GK,Newcastle United,eng Premier League,34,1989,23,22,"1,985",22.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
804,Marvin Ducksch,de GER,FW,Werder Bremen,de Bundesliga,29,1994,33,32,"2,696",30.0,12,9,21,7,5,6,9,0,0.40,0.30,0.70,0.23,0.53
805,Ondrej Duda,sk SVK,MF,Hellas Verona,it Serie A,28,1994,32,29,"2,456",27.3,1,4,5,1,0,1,14,2,0.04,0.15,0.18,0.04,0.18
806,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
807,Denzel Dumfries,nl NED,MF,Inter,it Serie A,27,1996,31,19,"1,639",18.2,4,4,8,4,0,0,2,1,0.22,0.22,0.44,0.22,0.44
808,Paul Dummett,wls WAL,DF,Newcastle United,eng Premier League,31,1991,5,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
809,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,30,1993,30,24,"1,888",21.0,2,5,7,2,0,0,2,0,0.10,0.24,0.33,0.10,0.33
810,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,31,1991,33,33,"2,869",31.9,3,1,4,3,0,0,7,1,0.09,0.03,0.13,0.09,0.13
811,Jáder Durán,co COL,FW,Aston Villa,eng Premier League,19,2003,23,3,475,5.3,5,0,5,5,0,0,5,0,0.95,0.00,0.95,0.95,0.95
812,Julien Duranville,be BEL,FW,Dortmund,de Bundesliga,17,2006,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
813,Hugo Duro,es ESP,FW,Valencia,es La Liga,23,1999,37,35,"2,976",33.1,13,2,15,13,0,0,4,0,0.39,0.06,0.45,0.39,0.45
814,Jean-Kevin Duverne,ht HAI,DF,Nantes,fr Ligue 1,26,1997,19,15,"1,348",15.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
815,Paulo Dybala,ar ARG,"FW,MF",Roma,it Serie A,29,1993,28,25,"1,959",21.8,13,9,22,6,7,7,3,0,0.60,0.41,1.01,0.28,0.69
816,Aron Dønnum,no NOR,"MF,FW",Toulouse,fr Ligue 1,25,1998,27,19,"1,595",17.7,0,1,1,0,0,0,8,0,0.00,0.06,0.06,0.00,0.06
817,George Earthy,eng ENG,MF,West Ham United,eng Premier League,18,2004,3,0,34,0.4,1,0,1,1,0,0,0,0,2.65,0.00,2.65,2.65,2.65
818,Simon Ebonog,cm CMR,MF,Le Havre,fr Ligue 1,18,2004,4,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
819,Festy Ebosele,ie IRL,MF,Udinese,it Serie A,20,2002,31,20,"1,700",18.9,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00
820,Enzo Ebosse,cm CMR,DF,Udinese,it Serie A,24,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
821,Tyronne Ebuehi,ng NGA,DF,Empoli,it Serie A,27,1995,15,11,"1,099",12.2,0,1,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08
822,Ederson,br BRA,GK,Manchester City,eng Premier League,29,1993,33,33,"2,785",30.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
823,Éderson,br BRA,MF,Atalanta,it Serie A,24,1999,36,32,"2,869",31.9,6,1,7,6,0,0,8,0,0.19,0.03,0.22,0.19,0.22
824,Odsonne Édouard,fr FRA,"FW,MF",Crystal Palace,eng Premier League,25,1998,30,17,"1,555",17.3,7,0,7,7,0,0,4,0,0.41,0.00,0.41,0.41,0.41
825,John Egan,ie IRL,DF,Sheffield United,eng Premier League,30,1992,6,6,482,5.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
826,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,26,1996,33,33,"2,914",32.4,1,2,3,1,0,0,6,0,0.03,0.06,0.09,0.03,0.09
827,Lilian Egloff,de GER,MF,Stuttgart,de Bundesliga,20,2002,5,1,106,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
828,Kingsley Ehizibue,nl NED,MF,Udinese,it Serie A,28,1995,23,11,955,10.6,0,1,1,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09
829,Hjalmar Ekdal,se SWE,DF,Burnley,eng Premier League,24,1998,8,5,437,4.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
830,Hugo Ekitike,fr FRA,FW,Paris Saint-Germain,fr Ligue 1,21,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
831,Hugo Ekitike,fr FRA,FW,Eintracht Frankfurt,de Bundesliga,21,2002,14,7,716,8.0,4,2,6,4,0,0,3,0,0.50,0.25,0.75,0.50,0.75
832,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
833,Emmanuel Ekong,se SWE,FW,Empoli,it Serie A,21,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
834,Caleb Ekuban,gh GHA,FW,Genoa,it Serie A,29,1994,29,10,"1,131",12.6,4,1,5,4,0,0,0,0,0.32,0.08,0.40,0.32,0.40
835,Anthony Elanga,se SWE,"MF,FW",Nottingham Forest,eng Premier League,21,2002,36,25,"2,433",27.0,5,9,14,5,0,0,1,0,0.18,0.33,0.52,0.18,0.52
836,Simon Elisor,fr FRA,FW,Metz,fr Ligue 1,24,1999,14,9,767,8.5,1,0,1,1,0,1,1,0,0.12,0.00,0.12,0.12,0.12
837,Harvey Elliott,eng ENG,"MF,FW",Liverpool,eng Premier League,20,2003,34,11,"1,352",15.0,3,6,9,3,0,0,2,0,0.20,0.40,0.60,0.20,0.60
838,Elif Elmas,mk MKD,"MF,FW",Napoli,it Serie A,23,1999,11,4,339,3.8,2,0,2,2,0,0,2,0,0.53,0.00,0.53,0.53,0.53
