"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"446;""Javier Díaz"";""Sevilla"";1;90;0;0;0;0;0;0;0;0;0.38;0.38",
"447;""Iván Martín"";""Alaves"";6;161;0;0;0.04;0;0.02;0;0.02;0.02;0.05;0.03",
"448;""Joseph Aidoo"";""Celta Vigo"";32;2648;0;0;0.22;0.56;0.01;0.02;0.03;0.03;0.16;0.16",
"449;""Manolo Reina"";""Mallorca"";21;1890;0;0;0;0;0;0;0;0;0.08;0.08",
"450;""Joan Sastre"";""Mallorca"";7;255;0;0;0.05;0;0.02;0;0.02;0.02;0.12;0.12",
"451;""Martin Valjent"";""Mallorca"";36;3183;0;0;0.31;0.47;0.01;0.01;0.02;0.02;0.12;0.11",
"452;""Aleix Febas"";""Mallorca"";4;113;0;0;0;0.09;0;0.07;0.07;0.07;0.11;0.11",
"453;""Lago Junior"";""Mallorca"";6;157;0;0;0.65;0;0.37;0;0.37;0.37;0.17;0.04",
"454;""Aleksander Sedlar"";""Mallorca"";10;395;0;0;0;0.05;0;0.01;0.01;0.01;0.16;0.15",
"455;""Aridane Hernández"";""Osasuna"";15;1156;0;0;0.1;0.07;0.01;0.01;0.01;0.01;0.1;0.1",
"456;""Sergio Herrera"";""Osasuna"";36;3240;0;0;0;0.02;0;0;0;0;0.05;0.05",
"457;""Yan Eteki"";""Granada"";12;319;0;0;0.01;0.01;0;0;0.01;0.01;0.17;0.17",
"458;""Carlos Neva"";""Granada"";26;2124;0;0;1.02;0.95;0.04;0.04;0.08;0.08;0.15;0.08",
"459;""Nemanja Gudelj"";""Sevilla"";21;1026;0;0;0.15;0.09;0.01;0.01;0.02;0.02;0.12;0.11",
"460;""Héctor Herrera"";""Atletico Madrid"";21;832;0;0;0.3;0.6;0.03;0.06;0.1;0.1;0.3;0.26",
"461;""Fede San Emeterio"";""Cadiz"";12;853;0;0;0;0.61;0;0.06;0.06;0.06;0.2;0.17",
"462;""Raul García"";""Real Betis"";1;1;0;0;0;0;0;0;0;0;0;0",
"463;""Eric Garcia"";""Barcelona"";26;2053;0;0;0.43;0.12;0.02;0.01;0.02;0.02;0.54;0.53",
"464;""Thierry Correia"";""Valencia"";19;1441;0;1;0.38;1.13;0.02;0.07;0.09;0.09;0.27;0.19",
"465;""Víctor Gómez"";""Espanyol"";1;1;0;0;0;0;0;0;0;0;0;0",
"466;""Daniel Cárdenas"";""Levante"";24;2160;0;0;0;0.02;0;0;0;0;0.11;0.11",
"467;""Pablo Martínez"";""Levante"";13;662;0;1;0.34;1;0.05;0.14;0.18;0.18;0.28;0.1",
"468;""German Valera"";""Real Sociedad"";3;41;0;0;0.02;0;0.05;0;0.05;0.05;0.26;0.22",
"469;""Unai Vencedor"";""Athletic Club"";34;2418;0;0;0.81;0.67;0.03;0.02;0.05;0.05;0.33;0.29",
"470;""Juanlu Sanchez"";""Sevilla"";1;3;0;0;0;0;0;0;0;0;0;0",
"471;""Javier López"";""Alaves"";9;454;0;0;0;0.21;0;0.04;0.04;0.04;0.07;0.03",
"472;""Monchu"";""Granada"";14;668;0;0;0.33;0.77;0.04;0.1;0.15;0.15;0.28;0.15",
"473;""Jon Pacheco Dozagarat"";""Real Sociedad"";10;366;0;0;0;0;0;0;0;0;0.41;0.41",
"474;""José Manuel Fontán"";""Celta Vigo"";9;270;0;0;0.07;0.07;0.02;0.02;0.05;0.05;0.05;0",
"475;""Daniel Villahermosa"";""Espanyol"";1;19;0;0;0;0;0;0;0;0;0;0",
"476;""Miguel Gutiérrez"";""Real Madrid"";3;266;0;1;0;0.41;0;0.14;0.14;0.14;0.8;0.67",
"477;""Unai Dufur"";""Osasuna"";1;90;0;0;0.03;0;0.03;0;0.03;0.03;0.11;0.11",
"478;""Koba Koindredi"";""Valencia"";10;163;0;0;0.02;0.1;0.01;0.06;0.07;0.07;0.12;0.06",
"479;""Nikita Iosifov"";""Villarreal"";1;1;0;0;0;0;0;0;0;0;0;0",
"480;""Renato Tapia"";""Celta Vigo"";29;1397;0;0;0.69;0.14;0.04;0.01;0.05;0.05;0.23;0.21",
"481;""Miguel Baeza"";""Celta Vigo"";1;1;0;0;0;0;0;0;0;0;0;0",
"482;""Gabriel Veiga"";""Celta Vigo"";7;94;0;0;0.03;0.02;0.03;0.02;0.05;0.05;0.57;0.54",
"483;""Alberto Soro"";""Granada"";16;560;0;0;0.68;0.86;0.11;0.14;0.25;0.25;0.3;0.12",
"484;""Jon Morcillo"";""Athletic Club"";7;42;0;0;0.4;0;0.87;0;0.87;0.87;0.87;0",
"485;""Isaac Carcelén"";""Cadiz"";25;1538;0;1;0.33;0.9;0.02;0.05;0.07;0.07;0.19;0.17",
"486;""Marcos Mauro"";""Cadiz"";3;132;0;0;0;0;0;0;0;0;0;0",
"487;""Jens Jonsson"";""Cadiz"";22;1338;0;1;0.3;0.93;0.02;0.06;0.08;0.08;0.05;0.02",
"488;""Fali"";""Cadiz"";28;1826;0;2;0.68;1.57;0.03;0.08;0.11;0.11;0.11;0.06",
"489;""Juan Cruz"";""Osasuna"";23;1939;0;0;0.16;0.03;0.01;0;0.01;0.01;0.05;0.04",
"490;""Rodrigo Battaglia"";""Mallorca"";26;1158;0;0;0.27;0.1;0.02;0.01;0.03;0.03;0.19;0.18",
"491;""Roberto Navarro"";""Real Sociedad"";6;206;0;0;0.5;0.06;0.22;0.03;0.24;0.24;0.26;0.08",
"492;""Alberto Perea"";""Cadiz"";18;766;0;1;1.18;0.78;0.14;0.09;0.23;0.23;0.27;0.11",
"493;""Edgar Badía"";""Elche"";24;2160;0;0;0;0;0;0;0;0;0.07;0.07",
"494;""Gonzalo Verdú"";""Elche"";19;1397;0;0;0.13;0;0.01;0;0.01;0.01;0.14;0.14",
"495;""Josema"";""Elche"";6;174;0;0;0;0.08;0;0.04;0.04;0.04;0.05;0.05",
"496;""Raúl Guti"";""Elche"";31;1617;0;0;1.13;0.4;0.06;0.02;0.08;0.08;0.31;0.25",
"497;""Jeremías Ledesma"";""Cadiz"";38;3420;0;0;0.03;0.04;0;0;0;0;0.03;0.03",
"498;""Florentino Luís"";""Getafe"";22;969;0;1;0.06;0.33;0.01;0.03;0.04;0.04;0.14;0.11",
"499;""Victor Chust"";""Cadiz"";25;1827;0;0;0.58;0;0.03;0;0.03;0.03;0.1;0.09",
"500;""Sergiño Dest"";""Barcelona"";21;1520;0;3;1.55;2.85;0.09;0.17;0.26;0.26;0.6;0.36",
"501;""Óscar Mingueza"";""Barcelona"";19;887;0;1;0.11;1.19;0.01;0.12;0.13;0.13;0.5;0.44",
"502;""Iván Marcone"";""Elche"";20;807;0;0;0.1;0;0.01;0;0.01;0.01;0.29;0.28",
"503;""Sergio Santos"";""Real Madrid"";1;9;0;0;0;0.12;0;1.21;1.21;1.21;3.93;3.93",
"504;""Sergio Barcia"";""Granada"";1;76;0;0;0;0;0;0;0;0;0;0",
"505;""Isma Ruiz"";""Granada"";8;277;0;0;0.08;0.12;0.03;0.04;0.07;0.07;0.3;0.27",
"506;""Matthew Hoppe"";""Mallorca"";5;121;0;1;0.07;0.12;0.06;0.09;0.15;0.15;0.23;0.2",
"507;""John Donald"";""Elche"";2;180;0;0;0.35;0.05;0.17;0.03;0.2;0.2;0.26;0.23",
"508;""Nico Williams"";""Athletic Club"";34;1299;0;0;3.31;1.37;0.23;0.1;0.32;0.32;0.51;0.22",
"509;""Carlo Adriano García"";""Villarreal"";1;5;0;0;0;0;0;0;0;0;0;0",
"510;""Jesús Vázquez"";""Valencia"";15;806;0;0;0.36;0.17;0.04;0.02;0.06;0.06;0.15;0.09",
"511;""Juan Iglesias"";""Getafe"";20;695;0;1;0.07;0.87;0.01;0.11;0.12;0.12;0.19;0.09",
"512;""Ilaix Moriba"";""Valencia"";14;820;0;0;0.65;0.42;0.07;0.05;0.12;0.12;0.2;0.13",
"513;""Koffi"";""Getafe"";3;70;0;1;0.02;0.1;0.03;0.13;0.15;0.15;0.18;0.06",
"514;""Iván Romero"";""Sevilla"";5;178;0;0;0.61;0;0.31;0;0.31;0.31;0.31;0",
"515;""Antonio Blanco"";""Real Madrid"";1;29;0;0;0;0;0;0;0;0;1.63;1.63",
"516;""Augusto Solari"";""Celta Vigo"";26;685;0;0;0.25;0.74;0.03;0.1;0.13;0.13;0.4;0.28",
"517;""Facundo Pellistri"";""Alaves"";21;636;0;0;0.51;0.34;0.07;0.05;0.12;0.12;0.16;0.05",
"518;""Helibelton Palacios"";""Elche"";26;1926;0;0;0.03;0.17;0;0.01;0.01;0.01;0.14;0.13",
"519;""Raúl Torrente"";""Granada"";18;1275;0;0;0.16;0.19;0.01;0.01;0.02;0.02;0.21;0.2",
"520;""Beñat Turrientes"";""Real Sociedad"";8;201;0;0;0.33;0.11;0.15;0.05;0.19;0.19;0.37;0.22",
"521;""Alejandro Cantero"";""Levante"";25;577;0;1;2.13;0.56;0.33;0.09;0.42;0.42;0.62;0.22",
"522;""Carlos Domínguez"";""Celta Vigo"";8;338;0;0;0.07;0;0.02;0;0.02;0.02;0.03;0.03",
"523;""Hugo Sotelo"";""Celta Vigo"";1;1;0;0;0;0;0;0;0;0;0;0",
"524;""Álvaro Bastida"";""Cadiz"";6;199;0;0;0;0;0;0;0;0;0.02;0.02",
"525;""Giorgi Mamardashvili"";""Valencia"";18;1620;0;0;0;0;0;0;0;0;0.05;0.05",
"526;""José Macías"";""Getafe"";7;184;0;0;0.17;0;0.08;0;0.08;0.08;0.08;0",
"527;""Diego Conde"";""Getafe"";1;5;0;0;0;0;0;0;0;0;0;0",
"528;""Inigo Ruiz de Galarreta"";""Mallorca"";22;1409;0;0;0.37;0.82;0.02;0.05;0.08;0.08;0.25;0.2",
"529;""Dominik Greif"";""Mallorca"";1;90;0;0;0;0;0;0;0;0;0;0",
"530;""José Manuel Calderón"";""Real Betis"";1;65;0;0;0;0.17;0;0.23;0.23;0.23;0.42;0.23",
"531;""Tomás Alarcón"";""Cadiz"";23;1416;0;1;1.12;1.04;0.07;0.07;0.14;0.14;0.1;0.06",
"532;""Milutin Osmajic"";""Cadiz"";10;238;0;0;0.29;0;0.11;0;0.11;0.11;0.11;0",
"533;""Iván Chapela"";""Cadiz"";9;393;0;0;0.11;0.12;0.03;0.03;0.05;0.05;0.16;0.12",
"534;""Martín Calderón"";""Cadiz"";6;101;0;0;0.07;0.02;0.06;0.02;0.07;0.07;0.07;0.04",
"535;""Enric Franquesa"";""Levante"";16;607;0;0;0.03;0.15;0.01;0.02;0.03;0.03;0.13;0.11",
"536;""Jesús Areso"";""Osasuna"";3;189;0;0;0;0.05;0;0.02;0.02;0.02;0.16;0.13",
"537;""Barbero"";""Osasuna"";6;13;0;0;0;0;0;0;0;0;0.04;0.04",
"538;""Óscar Gil"";""Espanyol"";22;1712;0;2;0.22;2.56;0.01;0.13;0.15;0.15;0.31;0.22",
"539;""Gori"";""Espanyol"";1;6;0;0;0;0.08;0;1.14;1.14;1.14;1.14;0",
"540;""Joan García"";""Espanyol"";2;107;0;0;0;0;0;0;0;0;0.03;0.03",
"541;""Saul García"";""Alaves"";1;2;0;0;0;0;0;0;0;0;0;0",
"542;""Matías Dituro"";""Celta Vigo"";38;3420;0;0;0.04;0.04;0;0;0;0;0.11;0.1",
"543;""Javier Serrano"";""Atletico Madrid"";5;64;0;0;0;0;0;0;0;0;0.32;0.32",
"544;""Giuliano Simeone"";""Atletico Madrid"";1;1;0;0;0;0;0;0;0;0;0;0",
"545;""Yusuf Demir"";""Barcelona"";6;194;0;0;0.04;0;0.02;0;0.02;0.02;0.2;0.18",
"546;""Álex Balde"";""Barcelona"";5;179;0;0;0.04;0.03;0.02;0.02;0.04;0.04;0.04;0",
"547;""Pedro Ortiz"";""Sevilla"";1;1;0;0;0.62;0.48;55.53;42.81;98.34;98.34;105.67;105.67",
"548;""José Ángel Carmona"";""Sevilla"";1;22;0;0;0;0;0;0;0;0;0;0",
"549;""Óscar Valentín"";""Rayo Vallecano"";35;2606;0;0;1.26;1.06;0.04;0.04;0.08;0.08;0.21;0.19",
"550;""Andrés Martín"";""Rayo Vallecano"";7;167;0;0;0.87;0;0.47;0;0.47;0.47;0.49;0.02",
"551;""Yacine Qasmi"";""Rayo Vallecano"";1;1;0;0;0;0;0;0;0;0;0;0",
"552;""Esteban Saveljich"";""Rayo Vallecano"";21;1727;0;0;0.57;0.01;0.03;0;0.03;0.03;0.05;0.05",
"553;""Luis Abram"";""Granada"";8;571;0;0;0.37;0;0.06;0;0.06;0.06;0.05;0.05",
"554;""Julen Agirrezabala"";""Athletic Club"";4;360;0;0;0;0;0;0;0;0;0.03;0.03",
"555;""Josep Gayá"";""Mallorca"";1;60;0;0;0;0;0;0;0;0;0;0",
"556;""Leo Román"";""Mallorca"";2;180;0;0;0;0;0;0;0;0;0.02;0.02",
"557;""Luís Maximiano"";""Granada"";35;3138;0;0;0;0;0;0;0;0;0.05;0.05",
"558;""Gonzalo Montiel"";""Sevilla"";18;1075;0;2;0.27;1.79;0.02;0.15;0.17;0.17;0.39;0.29",
"559;""Alex Petxarromán"";""Athletic Club"";17;369;0;0;0.12;0.33;0.03;0.08;0.11;0.11;0.48;0.46",
"560;""Jaume Grau"";""Osasuna"";1;1;0;0;0;0;0;0;0;0;0;0",
"561;""Nikola Maras"";""Rayo Vallecano"";16;1038;0;0;0.04;0.06;0;0.01;0.01;0.01;0.06;0.06",
"562;""Lluís Recasens"";""Espanyol"";1;41;0;0;0;0;0;0;0;0;0;0",
"563;""Jesús Owono"";""Alaves"";1;90;0;0;0;0;0;0;0;0;0;0",
"564;""Cristo Romero"";""Real Sociedad"";1;13;0;0;0.01;0.1;0.08;0.69;0.77;0.77;0.69;0",
"565;""Cristhian Mosquera"";""Valencia"";6;215;0;0;0.48;0;0.2;0;0.2;0.2;0.03;0.03",
"566;""Pedro Benito"";""Cadiz"";1;26;0;0;0;0;0;0;0;0;0;0",
"567;""Raúl Parra"";""Cadiz"";2;88;0;0;0;0;0;0;0;0;0.06;0.06",
"568;""Nicolas Jackson"";""Villarreal"";9;145;0;0;0.81;0.74;0.5;0.46;0.96;0.96;1;0.16",
"569;""Rubén Sánchez"";""Espanyol"";4;146;0;1;0.01;0.36;0.01;0.22;0.23;0.23;0.24;0.01",
"570;""Hugo Álvarez"";""Celta Vigo"";1;9;0;0;0.13;0;1.35;0;1.35;1.35;1.35;0",
"571;""Álvaro Sanz"";""Barcelona"";2;25;0;0;0;0.02;0;0.07;0.07;0.07;0.32;0.32",
"572;""Carlos Martín"";""Atletico Madrid"";1;1;0;0;0;0;0;0;0;0;0;0",
"573;""Adrián Butzke"";""Granada"";1;1;0;0;0;0;0;0;0;0;0;0",
"574;""Ilias Akhomach"";""Barcelona"";2;127;0;0;0.18;0.31;0.13;0.22;0.35;0.35;0.77;0.56",
"575;""Javi Llabrés"";""Mallorca"";5;120;0;0;0.1;0.16;0.08;0.12;0.2;0.2;0.25;0.07",
"576;""Rubén Iranzo"";""Valencia"";4;132;0;0;0.03;0;0.02;0;0.02;0.02;0.08;0.08",
"577;""Luismi Cruz"";""Sevilla"";2;10;0;0;0;0;0;0;0;0;4.89;4.89",
"578;""Alex Tirlea"";""Alaves"";1;12;0;0;0;0;0;0;0;0;0;0",
"579;""Peter"";""Real Madrid"";3;20;0;0;0.34;0.17;1.54;0.77;2.31;2.31;4.54;2.53",
"580;""Marc Pubill"";""Levante"";11;494;0;1;0.97;1.17;0.18;0.21;0.39;0.39;0.58;0.22",
"581;""Valentino Fattore"";""Sevilla"";1;1;0;0;0;0;0;0;0;0;0;0",
"582;""Jofre Carreras"";""Espanyol"";3;13;0;1;0;0.51;0;3.55;3.55;3.55;5.52;1.97",
"583;""Álvaro Aguirre"";""Rayo Vallecano"";1;8;0;0;0;0;0;0;0;0;0;0",
"584;""Tomás Mendes"";""Alaves"";1;7;0;0;0;0;0;0;0;0;0;0",
"585;""Estanis Pedrola"";""Barcelona"";1;10;0;0;0;0;0;0;0;0;0;0",
"586;""Mika Mármol"";""Barcelona"";1;1;0;0;0;0;0;0;0;0;0;0",
"587;""Omar Faraj"";""Levante"";1;1;0;0;0;0;0;0;0;0;0;0",
"588;""Iker Benito"";""Osasuna"";4;114;0;0;0.09;0.12;0.07;0.1;0.17;0.17;0.22;0.15",
"589;""Orbelín Pineda"";""Celta Vigo"";7;83;0;0;0.32;0.06;0.34;0.06;0.4;0.4;1.2;0.87",
"590;""Nahuel Tenaglia"";""Alaves"";14;1072;0;0;0.16;0.17;0.01;0.01;0.03;0.03;0.2;0.17",
"591;""Eray Cömert"";""Valencia"";8;414;0;0;0.48;0.05;0.11;0.01;0.12;0.12;0.05;0.04",
"592;""Juan Latasa"";""Real Madrid"";1;6;0;0;0.11;0;1.64;0;1.64;1.64;0.66;0.66",
"593;""Njegos Petrovic"";""Granada"";15;915;0;0;0.5;0.07;0.05;0.01;0.06;0.06;0.2;0.18",
"594;""Matías Arezo"";""Granada"";8;144;0;0;0.8;0.22;0.5;0.13;0.63;0.63;0.65;0.05",
"595;""Ander Martín"";""Real Sociedad"";5;81;0;0;0.07;0.06;0.08;0.07;0.15;0.15;0.13;0.05",
"596;""Alejandro Asensio"";""Rayo Vallecano"";2;8;0;0;0.04;0.01;0.4;0.13;0.53;0.53;1.64;1.11",
"597;""Jesús Santiago"";""Valencia"";3;78;0;0;0;0;0;0;0;0;0.08;0.08",
"598;""Mario Dominguez"";""Valencia"";2;21;0;0;0;0;0;0;0;0;0;0",
"599;""Mario Gila"";""Real Madrid"";2;18;0;0;0;0;0;0;0;0;0.48;0.48",
"600;""Marc Urena"";""Alaves"";3;44;0;0;0;0.38;0;0.77;0.77;0.77;0.77;0",
"601;""Alejandro Primo"";""Levante"";1;90;0;0;0;0;0;0;0;0;0;0",
"602;""Unai Ropero"";""Alaves"";1;10;0;0;0;0;0;0;0;0;0;0",
"603;""Luca Koleosho"";""Espanyol"";1;1;0;0;0;0;0;0;0;0;0;0",
