"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"452;""Lee Kang-In"";""Valencia"";24;1291;0;4;1.24;2.07;0.09;0.14;0.23;0.23;0.27;0.17",
"453;""Enric Gallego"";""Osasuna"";22;793;0;2;2.17;0.56;0.25;0.06;0.31;0.31;0.28;0.05",
"454;""Victor Mollejo"";""Getafe"";4;68;0;0;0;0.07;0;0.09;0.09;0.09;0.17;0.1",
"455;""Diego Lainez"";""Real Betis"";21;840;0;2;0.6;0.55;0.06;0.06;0.12;0.12;0.28;0.2",
"456;""Paul Akouokou"";""Real Betis"";10;374;0;0;0;0.58;0;0.14;0.14;0.14;0.3;0.16",
"457;""Christian Oliva"";""Valencia"";9;182;0;2;0.03;0.11;0.01;0.05;0.07;0.07;0.18;0.11",
"458;""Nehuén Pérez"";""Granada"";14;732;0;0;0.78;0;0.1;0;0.1;0.1;0.09;0.09",
"459;""Martín Zubimendi"";""Real Sociedad"";31;1861;0;0;0.96;0.62;0.05;0.03;0.08;0.08;0.25;0.23",
"460;""Manuel Sánchez"";""Atletico Madrid","Osasuna"";17;1025;0;5;0.15;1.99;0.01;0.17;0.19;0.19;0.3;0.21"
"461;""Joseph Aidoo"";""Celta Vigo"";25;1276;0;0;0.8;0.34;0.06;0.02;0.08;0.08;0.27;0.25",
"462;""Aritz Arambarri"";""Real Sociedad"";1;24;0;0;0;0;0;0;0;0;2.3;2.3",
"463;""Aridane Hernández"";""Osasuna"";24;2026;0;0;0.08;0.36;0;0.02;0.02;0.02;0.07;0.06",
"464;""Sergio Herrera"";""Osasuna"";33;2958;0;0;0;0.12;0;0;0;0;0.08;0.07",
"465;""Yan Eteki"";""Granada"";25;1327;0;0;0.24;0.09;0.02;0.01;0.02;0.02;0.05;0.03",
"466;""Carlos Neva"";""Granada"";22;1806;0;0;0.71;0.27;0.04;0.01;0.05;0.05;0.14;0.09",
"467;""Nemanja Gudelj"";""Sevilla"";30;1006;0;0;0.27;0.05;0.02;0;0.03;0.03;0.32;0.31",
"468;""Héctor Herrera"";""Atletico Madrid"";16;669;0;1;0.31;1.1;0.04;0.15;0.19;0.19;0.63;0.6",
"469;""Fede San Emeterio"";""Real Valladolid"";24;1465;0;0;0.1;0.08;0.01;0;0.01;0.01;0.09;0.09",
"470;""Felipe"";""Atletico Madrid"";31;2049;0;0;1.29;0.42;0.06;0.02;0.08;0.08;0.29;0.29",
"471;""Denis Vavro"";""SD Huesca"";11;619;0;0;0.15;0.03;0.02;0;0.03;0.03;0.11;0.11",
"472;""Bobby Adekanye"";""Cadiz"";3;25;0;0;0.35;0;1.27;0;1.27;1.27;1.34;0.07",
"473;""Modibo Sagnan"";""Real Sociedad"";16;607;0;0;0.79;0.15;0.12;0.02;0.14;0.14;0.1;0.1",
"474;""Daniel Cárdenas"";""Levante"";8;720;0;0;0;0;0;0;0;0;0.15;0.15",
"475;""Iñigo Pérez"";""Osasuna"";22;1359;0;0;0.24;1.09;0.02;0.07;0.09;0.09;0.24;0.2",
"476;""Vicente Esquerdo"";""Valencia"";4;241;0;0;0.02;0.06;0.01;0.02;0.03;0.03;0.29;0.27",
"477;""Miguel Ángel Atienza"";""Eibar"";12;837;0;0;0.26;0.14;0.03;0.02;0.04;0.04;0.22;0.18",
"478;""Sergio Cubero"";""Eibar"";1;1;0;0;0;0;0;0;0;0;0;0",
"479;""Pepe Sanchez"";""Granada"";3;256;0;0;0.02;0.13;0.01;0.05;0.05;0.05;0.09;0.04",
"480;""Sofian Chakla"";""Getafe","Villarreal"";12;906;0;0;0.18;0.07;0.02;0.01;0.03;0.03;0.08;0.07"
"481;""Ricard Sánchez"";""Atletico Madrid"";1;29;0;0;0.03;0;0.09;0;0.09;0.09;0.63;0.54",
"482;""Unai Vencedor"";""Athletic Club"";28;1694;0;0;0.43;0.21;0.02;0.01;0.03;0.03;0.22;0.2",
"483;""Rafa Soares"";""Eibar"";19;1132;0;1;0.08;1.57;0.01;0.12;0.13;0.13;0.18;0.12",
"484;""Rodrigo Sánchez"";""Real Betis"";15;527;0;0;0.2;0.7;0.03;0.12;0.15;0.15;0.27;0.15",
"485;""Javier López"";""Alaves"";9;236;0;0;0.09;0.12;0.03;0.05;0.08;0.08;0.06;0.01",
"486;""Mahmoud Abdallahi"";""Alaves"";2;65;0;0;0;0.02;0;0.02;0.02;0.02;0.02;0.02",
"487;""Álex Baena"";""Villarreal"";6;132;0;0;0.09;0.04;0.06;0.03;0.09;0.09;0.15;0.09",
"488;""Jon Pacheco Dozagarat"";""Real Sociedad"";1;31;0;0;0.07;0;0.19;0;0.19;0.19;0;0",
"489;""Giorgi Kochorashvili"";""Levante"";3;18;0;0;0.01;0.06;0.04;0.31;0.36;0.36;0.31;0",
"490;""José Manuel Fontán"";""Celta Vigo"";14;640;0;0;0.35;0;0.05;0;0.05;0.05;0.18;0.17",
"491;""Kike Pérez"";""Real Valladolid"";24;1150;0;0;0.73;0.86;0.06;0.07;0.12;0.12;0.21;0.12",
"492;""Miguel Gutiérrez"";""Real Madrid"";6;313;0;1;0;0.29;0;0.08;0.08;0.08;0.22;0.2",
"493;""Álex Blesa"";""Levante"";1;7;0;0;0;0;0;0;0;0;5.08;5.08",
"494;""Unai Dufur"";""Eibar"";1;63;0;0;0;0;0;0;0;0;0;0",
"495;""Koba Koindredi"";""Valencia"";2;10;0;0;0;0;0;0;0;0;0;0",
"496;""Damian Kadzior"";""Eibar"";6;193;0;0;0.17;0.01;0.08;0.01;0.08;0.08;0.06;0.02",
"497;""Unai Arietaleanizbeaskoa"";""Eibar"";4;36;0;0;0.02;0;0.05;0;0.05;0.05;0.26;0.22",
"498;""Eñaut Mendía"";""Eibar"";1;64;0;0;0.01;0;0.02;0;0.02;0.02;0;0",
"499;""Renato Tapia"";""Celta Vigo"";32;2724;0;1;1.18;0.45;0.04;0.01;0.05;0.05;0.38;0.37",
"500;""Miguel Rodriguez"";""Celta Vigo"";4;22;0;0;0;0;0;0;0;0;0.05;0.05",
"501;""Gabriel Veiga"";""Celta Vigo"";6;109;0;0;0;0.04;0;0.03;0.03;0.03;0.08;0.05",
"502;""Oier Zarraga"";""Athletic Club"";5;94;0;0;0.09;0.05;0.08;0.04;0.13;0.13;0.22;0.09",
"503;""David Gil"";""Cadiz"";4;360;0;0;0;0;0;0;0;0;0;0",
"504;""Isaac Carcelén"";""Cadiz"";32;2602;0;1;0.52;0.99;0.02;0.03;0.05;0.05;0.07;0.06",
"505;""Alfonso Espino"";""Cadiz"";32;2617;0;3;0.21;1.43;0.01;0.05;0.06;0.06;0.11;0.08",
"506;""Sergio González"";""Cadiz"";1;90;0;0;0.03;0;0.03;0;0.03;0.03;0.03;0.03",
"507;""Jens Jonsson"";""Cadiz"";35;2650;0;0;0.92;1.59;0.03;0.05;0.09;0.09;0.16;0.12",
"508;""Filip Malbasic"";""Cadiz"";28;827;0;1;0.98;1.06;0.11;0.11;0.22;0.22;0.11;0.03",
"509;""Alberto Cifuentes"";""Cadiz"";2;180;0;0;0;0.02;0;0.01;0.01;0.01;0.18;0.17",
"510;""Marc Baró"";""Cadiz"";1;90;0;0;0.02;0.16;0.02;0.16;0.18;0.18;0.11;0",
"511;""Fali"";""Cadiz"";34;2649;0;0;0.6;0.65;0.02;0.02;0.04;0.04;0.07;0.06",
"512;""Juan Cruz"";""Osasuna"";26;1972;0;0;0.04;0.33;0;0.02;0.02;0.02;0.11;0.1",
"513;""Sergi García"";""Alaves"";2;13;0;0;0;0;0;0;0;0;0;0",
"514;""Luis Pérez"";""Real Valladolid"";22;1296;0;0;0.08;0.43;0.01;0.03;0.04;0.04;0.15;0.12",
"515;""Kuki Zalazar"";""Real Valladolid"";2;28;0;1;0;0.02;0;0.05;0.05;0.05;0.05;0",
"516;""Oriol Rey"";""Real Valladolid"";1;13;0;0;0;0;0;0;0;0;2.51;2.51",
"517;""Roberto Navarro"";""Real Sociedad"";1;33;0;0;0;0.05;0;0.13;0.13;0.13;0.36;0.36",
"518;""Kelechi Nwakali"";""SD Huesca"";5;136;0;0;0;0.04;0;0.03;0.03;0.03;0.26;0.24",
"519;""Guillem Molina"";""Valencia"";2;154;0;0;0;0;0;0;0;0;0;0",
"520;""Son"";""Levante"";28;1080;0;0;0.54;0.97;0.05;0.08;0.13;0.13;0.26;0.18",
"521;""Ante Palaversa"";""Getafe"";2;3;0;0;0;0.11;0;3.27;3.27;3.27;0;0",
"522;""Urko Gonzalez"";""Real Sociedad"";2;49;0;0;0;0.09;0;0.16;0.16;0.16;0.23;0.06",
"523;""Sergio Arribas"";""Real Madrid"";8;123;0;0;0.03;0.05;0.02;0.04;0.06;0.06;0.9;0.84",
"524;""Marvin Park"";""Real Madrid"";4;135;0;1;0.07;0.08;0.04;0.05;0.1;0.1;0.25;0.15",
"525;""Edgar Badía"";""Elche"";30;2700;0;0;0;0;0;0;0;0;0.03;0.03",
"526;""Gonzalo Verdú"";""Elche"";33;2946;0;2;1.13;2.21;0.03;0.07;0.1;0.1;0.09;0.08",
"527;""Josema"";""Elche"";29;1968;0;1;0.12;0.66;0.01;0.03;0.04;0.04;0.14;0.13",
"528;""Nino"";""Elche"";16;249;0;0;0.39;0.88;0.14;0.32;0.46;0.46;0.48;0.02",
"529;""Ramón Folch"";""Elche"";1;1;0;0;0;0;0;0;0;0;0;0",
"530;""Jony Álamo"";""Elche"";1;76;0;0;0.02;0;0.03;0;0.03;0.03;0.35;0.35",
"531;""Iñigo Vicente"";""Athletic Club"";3;46;0;0;0.03;0.17;0.05;0.33;0.39;0.39;0.46;0.11",
"532;""Jon Ander Garrido"";""Cadiz"";23;778;0;0;0.4;0.09;0.05;0.01;0.06;0.06;0.12;0.11",
"533;""Jeremías Ledesma"";""Cadiz"";32;2880;0;0;0;0;0;0;0;0;0.04;0.04",
"534;""Victor Chust"";""Real Madrid"";2;94;0;0;0;0;0;0;0;0;0.2;0.2",
"535;""Tomás Tavares"";""Alaves"";3;53;0;0;0;0;0;0;0;0;0.04;0.04",
"536;""Iván Marcone"";""Elche"";33;2659;0;0;0.11;0.81;0;0.03;0.03;0.03;0.15;0.13",
"537;""Jeison Lucumí"";""Elche"";2;47;0;0;0;0;0;0;0;0;0;0",
"538;""Ángel Jiménez"";""Granada"";1;90;0;0;0;0;0;0;0;0;0;0",
"539;""Sergio Barcia"";""Granada"";1;90;0;0;0;0;0;0;0;0;0;0",
"540;""Isma Ruiz"";""Granada"";1;69;0;0;0;0;0;0;0;0;0;0",
"541;""Kingsley Fobi"";""Granada"";1;43;0;0;0;0;0;0;0;0;0;0",
"542;""Álvaro Bravo"";""Granada"";1;13;0;0;0;0;0;0;0;0;0;0",
"543;""Juan Brunet"";""Granada"";2;22;0;0;0;0;0;0;0;0;0;0",
"544;""Daniel Plomer"";""Granada"";1;43;0;0;0;0;0;0;0;0;0;0",
"545;""Oussama Idrissi"";""Sevilla"";3;19;0;0;0.4;0;1.88;0;1.88;1.88;2.27;0.39",
"546;""Manuel Nieto"";""Cadiz"";2;9;0;0;0.1;0.39;0.95;3.89;4.84;4.84;0.95;0",
"547;""John Finn"";""Getafe"";6;54;0;0;0.13;0;0.22;0;0.22;0.22;0.21;0.16",
"548;""Lautaro de León"";""Celta Vigo"";1;8;0;0;0;0;0;0;0;0;0;0",
"549;""Edgar Sevikyan"";""Levante"";1;5;0;0;0;0;0;0;0;0;0;0",
"550;""Sergio Benito"";""Real Valladolid"";1;1;0;0;0;0;0;0;0;0;0;0",
"551;""John Donald"";""Elche"";2;51;0;0;0;0;0;0;0;0;0.02;0.02",
"552;""Álex Millán"";""Villarreal"";1;1;0;0;0;0;0;0;0;0;0;0",
"553;""Sabit Abdulai"";""Getafe"";3;54;0;0;0;0;0;0;0;0;0;0",
"554;""Nico Williams"";""Athletic Club"";2;52;0;0;0.03;0;0.06;0;0.06;0.06;0.06;0",
"555;""Juan Iglesias"";""Getafe"";10;602;0;0;0.16;0.14;0.02;0.02;0.04;0.04;0.12;0.08",
"556;""Jordan Holsgrove"";""Celta Vigo"";5;131;0;0;0.05;0.02;0.04;0.01;0.05;0.05;0.11;0.08",
"557;""Alfon"";""Celta Vigo"";2;29;0;0;0.07;0.05;0.21;0.16;0.37;0.37;0.37;0.21",
"558;""Stephane Paul Keller"";""Alaves"";1;10;0;0;0;0;0;0;0;0;0;0",
"559;""Mamor Niang"";""Getafe"";1;21;0;0;0.05;0;0.23;0;0.23;0.23;0.23;0.23",
"560;""Koffi"";""Getafe"";1;43;0;0;0;0;0;0;0;0;0;0",
"561;""Antonio Blanco"";""Real Madrid"";4;216;0;0;0.03;0.14;0.01;0.06;0.07;0.07;0.44;0.42",
"562;""Facundo Pellistri"";""Alaves"";12;534;0;0;0.42;0.04;0.07;0.01;0.08;0.08;0.23;0.16",
"563;""Ferro"";""Valencia"";3;181;0;0;0;0;0;0;0;0;0;0",
"564;""Helibelton Palacios"";""Elche"";11;738;0;0;0;0.09;0;0.01;0.01;0.01;0.25;0.24",
"565;""Álex Martín"";""Cadiz"";2;93;0;0;0;0;0;0;0;0;0;0",
"566;""José Boacho"";""Getafe"";4;21;0;0;0.02;0;0.08;0;0.08;0.08;0.14;0.06",
"567;""Alejandro Cantero"";""Levante"";4;245;0;0;0.44;1.08;0.16;0.4;0.56;0.56;0.52;0.12",
"568;""Carlos Domínguez"";""Celta Vigo"";4;360;0;0;0.07;0.03;0.02;0.01;0.03;0.03;0.06;0.06",
"569;""Hugo Sotelo"";""Celta Vigo"";1;1;0;0;0;0;0;0;0;0;0;0",
"570;""Álvaro Bastida"";""Cadiz"";1;32;0;0;0;0;0;0;0;0;0;0",
