"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"449;""Bilal Benkhedim"";""Saint-Etienne"";3;72;0;0;0;0.05;0;0.06;0.06;0.06;0.12;0.12",
"450;""Arthur Zagre"";""Dijon"";3;118;0;0;0;0;0;0;0;0;0;0",
"451;""Wesley Fofana"";""Saint-Etienne"";4;312;0;0;0.02;0.02;0.01;0.01;0.01;0.01;0.18;0.17",
"452;""Jean Lucas"";""Brest","Lyon"";24;1167;0;2;1.26;0.96;0.1;0.07;0.17;0.17;0.26;0.15"
"453;""Isaac Lihadji"";""Lille"";15;175;0;1;0.4;0.62;0.21;0.32;0.52;0.52;1.05;0.58",
"454;""Predrag Rajkovic"";""Reims"";37;3286;0;0;0;0.02;0;0;0;0;0.13;0.13",
"455;""Gautier Larsonneur"";""Brest"";35;3150;0;0;0;0;0;0;0;0;0.06;0.06",
"456;""Julien Faussurier"";""Brest"";17;949;0;3;0.25;2.23;0.02;0.21;0.24;0.24;0.49;0.35",
"457;""Haris Belkebla"";""Brest"";35;2753;0;0;0.13;0.47;0;0.02;0.02;0.02;0.24;0.22",
"458;""Cristian Battocchio"";""Brest"";15;335;0;0;0.34;0.34;0.09;0.09;0.18;0.18;0.36;0.26",
"459;""Joris Chotard"";""Montpellier"";29;1149;0;0;0.77;0.49;0.06;0.04;0.1;0.1;0.15;0.11",
"460;""Loris Benito"";""Bordeaux"";31;2658;0;0;0.4;1.1;0.01;0.04;0.05;0.05;0.32;0.3",
"461;""Rayan Philippe"";""Dijon"";4;89;0;0;0.38;0;0.38;0;0.38;0.38;0.38;0",
"462;""Miguel Trauco"";""Saint-Etienne"";26;2032;0;2;0.12;3.35;0.01;0.15;0.15;0.15;0.26;0.18",
"463;""Tiago Djaló"";""Lille"";17;864;0;0;0.03;0.16;0;0.02;0.02;0.02;0.2;0.17",
"464;""Mamadou Fofana"";""Metz"";16;1064;0;0;0.55;0.01;0.05;0;0.05;0.05;0.12;0.12",
"465;""Marcin Bulka"";""Paris Saint Germain"";1;90;0;0;0;0;0;0;0;0;0;0",
"466;""Haris Duljevic"";""Nimes"";20;760;0;2;0.76;1.4;0.09;0.17;0.26;0.26;0.31;0.06",
"467;""Henry Onyekuru"";""Monaco"";4;138;0;1;0.34;0.44;0.22;0.29;0.51;0.51;0.83;0.32",
"468;""Sidy Sarr"";""Nimes"";9;471;0;0;0.23;0.46;0.04;0.09;0.13;0.13;0.4;0.3",
"469;""Dario Maresic"";""Reims"";8;506;0;0;0;0.02;0;0;0;0;0.13;0.13",
"470;""Evann Guessand"";""Nice"";3;23;0;0;0.04;0;0.14;0;0.14;0.14;0.14;0",
"471;""Mounir Chouiar"";""Dijon"";23;1299;0;2;2.04;2.21;0.14;0.15;0.29;0.24;0.25;0.05",
"472;""Antoine Valerio"";""Nimes"";1;71;0;0;0;0.12;0;0.16;0.16;0.16;0.14;0.14",
"473;""Marley Aké"";""Marseille"";9;120;0;0;1.19;0;0.9;0;0.9;0.9;0.6;0.11",
"474;""Stefan Bajic"";""Saint-Etienne"";1;90;0;0;0;0;0;0;0;0;0;0",
"475;""Clement Vidal"";""Montpellier"";2;85;0;0;0;0;0;0;0;0;0.02;0.02",
"476;""Hianga&#039;a M&#039;Bock"";""Brest"";12;439;0;0;0.14;0.12;0.03;0.02;0.05;0.05;0.44;0.42",
"477;""Ahmad Toure Ngouyamsa Nounchili"";""Dijon"";3;158;0;0;0;0;0;0;0;0;0.08;0.08",
"478;""Zinédine Ould Khaled"";""Angers"";3;27;0;0;0;0;0;0;0;0;0.11;0.11",
"479;""Nelson Sissoko"";""Saint-Etienne"";9;471;0;0;0.01;0.08;0;0.02;0.02;0.02;0.04;0.02",
"480;""Melvin Bard"";""Lyon"";14;415;0;0;0.08;0.42;0.02;0.09;0.11;0.11;0.3;0.28",
"481;""Mihai-Alexandru Dobre"";""Dijon"";22;503;0;0;0.38;0.22;0.07;0.04;0.11;0.11;0.15;0.06",
"482;""Bridge Ndilu"";""Nantes"";6;32;0;0;0.13;0.15;0.36;0.43;0.8;0.8;0.8;0",
"483;""Moise Sakava"";""Reims"";1;5;0;0;0.03;0;0.49;0;0.49;0.49;5.14;4.65",
"484;""Maxence Rivera"";""Saint-Etienne"";17;209;0;0;0.09;0.03;0.04;0.01;0.05;0.05;0.07;0.07",
"485;""Yun Il-Lok"";""Montpellier"";12;298;0;0;0.49;0.41;0.15;0.12;0.27;0.27;0.38;0.25",
"486;""Batista Mendy"";""Nantes"";2;69;0;0;0;0;0;0;0;0;0;0",
"487;""Mitchel Bakker"";""Paris Saint Germain"";26;1683;0;2;0.33;2.31;0.02;0.12;0.14;0.14;0.7;0.63",
"488;""Kaj Sierhuis"";""Reims"";24;619;0;1;1.14;0.41;0.17;0.06;0.22;0.22;0.18;0.05",
"489;""Alexis Trouillet"";""Nice"";5;97;0;0;0.08;0.08;0.07;0.07;0.14;0.14;0.27;0.14",
"490;""Lucas Gourna Douath"";""Saint-Etienne"";30;1306;0;0;0.32;0.06;0.02;0;0.03;0.03;0.25;0.24",
"491;""Enzo Ebosse"";""Angers"";6;254;0;0;0;0.54;0;0.19;0.19;0.19;0.37;0.18",
"492;""Waniss Taibi"";""Angers"";2;31;0;0;0;0.02;0;0.05;0.05;0.05;0.2;0.14",
"493;""Sven Botman"";""Lille"";37;3311;0;0;0.81;0.25;0.02;0.01;0.03;0.03;0.19;0.19",
"494;""Brandon Soppy"";""Rennes"";10;554;0;0;0.18;0.15;0.03;0.02;0.05;0.05;0.49;0.44",
"495;""Radoslaw Majecki"";""Monaco"";1;90;0;0;0;0;0;0;0;0;0.71;0.71",
"496;""Strahinja Pavlovic"";""Monaco"";1;1;0;0;0;0;0;0;0;0;0;0",
"497;""Chrislain Matsima"";""Monaco"";9;344;0;0;0.1;0.31;0.03;0.08;0.11;0.11;0.21;0.12",
"498;""Enzo Millot"";""Monaco"";2;36;0;0;0.15;0.03;0.39;0.07;0.45;0.45;0.14;0",
"499;""Thibault De Smet"";""Reims"";8;500;0;0;0;0.18;0;0.03;0.03;0.03;0.16;0.14",
"500;""Fraser Hornby"";""Reims"";3;27;0;0;0.2;0;0.66;0;0.66;0.66;0.85;0.19",
"501;""Houboulang Mendes"";""Lorient"";17;1311;0;0;0.1;0.23;0.01;0.02;0.02;0.02;0.04;0.02",
"502;""Julien Laporte"";""Lorient"";30;2663;0;0;0.59;0.21;0.02;0.01;0.03;0.03;0.13;0.13",
"503;""Enzo Le Fée"";""Lorient"";36;1816;0;5;0.99;5.62;0.05;0.28;0.33;0.33;0.37;0.18",
"504;""Stéphane Diarra"";""Lorient"";13;181;0;0;0.08;0.25;0.04;0.12;0.16;0.16;0.19;0.1",
"505;""Franklin Wadja"";""Lorient"";4;25;0;0;0.01;0;0.03;0;0.03;0.03;1.15;1.12",
"506;""Heriberto Tavares"";""Brest"";4;32;0;0;0.3;0.03;0.83;0.09;0.92;0.92;0.83;0",
"507;""Robson Bambu"";""Nice"";15;1046;0;0;0.06;0;0.01;0;0.01;0.01;0.18;0.18",
"508;""Loic Bade"";""Lens"";31;2610;0;0;0.75;0.38;0.03;0.01;0.04;0.04;0.2;0.19",
"509;""Ismael Boura"";""Lens"";19;807;0;0;0.1;0.5;0.01;0.06;0.07;0.07;0.37;0.33",
"510;""Tony Mauricio"";""Lens"";26;446;0;4;0.45;1.8;0.09;0.36;0.45;0.45;0.42;0.27",
"511;""Manuel Perez"";""Lens"";4;116;0;0;0.05;0;0.04;0;0.04;0.04;0;0",
"512;""Wuilker Fariñez"";""Lens"";3;102;0;0;0;0;0;0;0;0;0.06;0.06",
"513;""Aníbal Chalá"";""Dijon"";13;739;0;0;0;0.17;0;0.02;0.02;0.02;0.04;0.04",
"514;""Jonas Omlin"";""Montpellier"";31;2676;0;0;0;0;0;0;0;0;0.09;0.09",
"515;""Samy Benchama"";""Montpellier"";5;31;0;0;0;0;0;0;0;0;0.43;0.43",
"516;""Salim Ben Seghir"";""Nice"";1;4;0;0;0;0;0;0;0;0;1.05;1.05",
"517;""Fodé Doucouré"";""Reims"";7;325;0;0;0.41;0.62;0.11;0.17;0.28;0.28;0.31;0.21",
"518;""Mohamed Ali-Cho"";""Angers"";21;302;0;0;1.62;0.09;0.48;0.03;0.51;0.51;0.37;0.03",
"519;""Cheick Tidiane Sabaly"";""Metz"";1;9;0;0;0.03;0;0.26;0;0.26;0.26;2.59;2.33",
"520;""Warren Tchimbembé"";""Metz"";15;496;0;0;0.31;0.09;0.06;0.02;0.07;0.07;0.33;0.26",
"521;""Jean-Phillipe Krasso"";""Saint-Etienne"";6;214;0;0;0.23;0.09;0.1;0.04;0.13;0.13;0.15;0.01",
"522;""Saidou Sow"";""Saint-Etienne"";15;996;0;0;0.44;0.11;0.04;0.01;0.05;0.05;0.08;0.08",
"523;""Kays Ruiz-Atil"";""Paris Saint Germain"";7;174;0;0;0.05;0;0.03;0;0.03;0.03;0.86;0.86",
"524;""Bandiougou Fadiga"";""Brest","Paris Saint Germain"";10;90;0;0;0.03;0.08;0.03;0.08;0.11;0.11;0.82;0.79"
"525;""Xavi Simons"";""Paris Saint Germain"";1;1;0;0;0.04;0;3.43;0;3.43;3.43;4.6;1.17",
"526;""Sinaly Diomande"";""Lyon"";27;1108;0;0;0.84;0.15;0.07;0.01;0.08;0.08;0.52;0.49",
"527;""Aïmen Moueffek"";""Saint-Etienne"";19;719;0;0;0.08;0.31;0.01;0.04;0.05;0.05;0.3;0.26",
"528;""Wilitty Younoussa"";""Dijon"";3;73;0;0;0.02;0.37;0.03;0.46;0.49;0.49;0.46;0",
"529;""Marco Ludivin Majouga"";""Nimes"";7;85;0;0;0.14;0.41;0.15;0.44;0.59;0.59;0.77;0.22",
"530;""Nassim Chadli"";""Nimes"";3;28;0;0;0;0;0;0;0;0;0;0",
"531;""Abdoulaye Sidibé"";""Saint-Etienne"";1;8;0;0;0;0;0;0;0;0;0;0",
"532;""Tyrone Tormin"";""Saint-Etienne"";3;16;0;0;0;0;0;0;0;0;0;0",
"533;""Dilane Bakwa"";""Bordeaux"";7;41;0;0;0.15;0.03;0.32;0.05;0.38;0.38;0.71;0.43",
"534;""Florentino Luís"";""Monaco"";9;232;0;0;0.02;0.14;0.01;0.05;0.06;0.06;0.34;0.29",
"535;""Saturnin Allagbe"";""Dijon"";12;1080;0;0;0;0;0;0;0;0;0.03;0.03",
"536;""Luis Henrique"";""Marseille"";19;655;0;5;0.2;2.35;0.03;0.32;0.35;0.35;0.55;0.34",
"537;""Karim Aribi"";""Nimes"";13;269;0;0;0.7;0.11;0.24;0.04;0.27;0.27;0.28;0.03",
"538;""Hugo Ekitike"";""Reims"";2;85;0;0;0.22;0.09;0.24;0.1;0.33;0.33;0.42;0.19",
"539;""Mouhamadou Drammeh"";""Reims"";6;161;0;0;0.01;0.04;0.01;0.02;0.03;0.03;0.16;0.13",
"540;""Djamel Benlamri"";""Lyon"";6;140;0;0;0;0.02;0;0.01;0.01;0.01;0.32;0.3",
"541;""Malo Gusto"";""Lyon"";2;2;0;0;0;0;0;0;0;0;0;0",
"542;""Aleksandar Radovanovic"";""Lens"";1;90;0;0;0;0;0;0;0;0;0;0",
"543;""Mahamé Siby"";""Strasbourg"";7;16;0;0;0;0;0;0;0;0;0;0",
"544;""Amadou Traoré"";""Bordeaux"";19;257;0;1;0.26;0.79;0.09;0.28;0.37;0.37;0.38;0.06",
"545;""Yaya Soumare"";""Lyon"";3;3;0;0;0;0;0;0;0;0;0;0",
"546;""Loris Mouyokolo"";""Lorient"";1;18;0;0;0;0;0;0;0;0;0;0",
"547;""Adilson Malanda"";""Nimes"";1;16;0;0;0;0;0;0;0;0;0;0",
"548;""Tom Lacoux"";""Bordeaux"";13;520;0;0;0.08;0;0.01;0;0.01;0.01;0.17;0.17",
"549;""Baptiste Gabard"";""Saint-Etienne"";2;135;0;0;0;0.05;0;0.03;0.03;0.03;0.09;0.06",
"550;""Florent da Silva"";""Lyon"";1;2;0;0;0;0;0;0;0;0;2.14;2.14",
"551;""Cheick Souaré"";""Marseille"";1;6;0;0;0;0;0;0;0;0;0;0",
"552;""Yoann Etienne"";""Lorient"";1;90;0;0;0;0.03;0;0.03;0.03;0.03;0.42;0.39",
"553;""Etienne Green"";""Saint-Etienne"";8;720;0;0;0;0;0;0;0;0;0.03;0.03",
"554;""Pape Abou Cissé"";""Saint-Etienne"";14;1260;0;0;0.84;0.05;0.06;0;0.06;0.06;0.07;0.06",
"555;""Naomichi Ueda"";""Nimes"";9;711;0;0;0.14;0.31;0.02;0.04;0.06;0.06;0.23;0.21",
"556;""Edouard Michut"";""Paris Saint Germain"";1;1;0;0;0;0;0;0;0;0;0;0",
"557;""Ahmadou Bamba Dieng"";""Marseille"";5;125;0;0;0.15;0;0.11;0;0.11;0.11;0.11;0",
"558;""Abdoulaye Sylla"";""Nantes"";2;7;0;0;0;0;0;0;0;0;0;0",
"559;""Noah Fatar"";""Angers"";2;16;0;0;0;0;0;0;0;0;0.12;0.12",
"560;""Dion Lopy"";""Reims"";4;259;0;0;0.1;0.04;0.04;0.01;0.05;0.05;0.22;0.19",
"561;""Chimuanya Ugochukwu"";""Rennes"";3;70;0;0;0.15;0;0.19;0;0.19;0.19;0.19;0.08",
"562;""Kenny Nagera"";""Paris Saint Germain"";1;1;0;0;0;0;0;0;0;0;3.43;3.43",
"563;""Ansou Sow"";""Lens"";1;5;0;0;0;0;0;0;0;0;0;0",
"564;""Adrien Louveau"";""Lens"";1;5;0;0;0;0;0;0;0;0;0;0",
"565;""Jacques Siwe"";""Dijon"";5;166;0;0;0.31;0.09;0.17;0.05;0.21;0.21;0.22;0.13",
"566;""Yassin Fortuné"";""Angers"";1;12;0;0;0;0;0;0;0;0;0;0",
"567;""Matthis Abline"";""Rennes"";1;1;0;0;0;0;0;0;0;0;0;0",
"568;""Habib Keita"";""Lyon"";1;4;0;0;0.46;0;10.37;0;10.37;10.37;10.37;0",
"569;""Mahamadou Doucouré"";""Nimes"";3;40;0;0;0;0;0;0;0;0;0.14;0.14",
"570;""Andy Diouf"";""Rennes"";1;5;0;0;0;0;0;0;0;0;0.34;0.34",
"571;""Sacha Delaye"";""Montpellier"";1;4;0;0;0;0;0;0;0;0;2.89;2.89",
"572;""Mathys Saban"";""Saint-Etienne"";1;12;0;0;0;0;0;0;0;0;0;0",
"573;""Yanis Lhéry"";""Saint-Etienne"";1;29;0;0;0.02;0;0.06;0;0.06;0.06;0.06;0",
"574;""Erwan Belhadji"";""Dijon"";1;29;0;0;0.03;0.03;0.09;0.08;0.17;0.17;0.17;0",
"575;""Charles Costes"";""Dijon"";1;1;0;0;0;0;0;0;0;0;0;0",
