"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"444;""Marek Rodák"";""Fulham"";2;180;0;0;0;0;0;0;0;0;0;0",
"445;""Illan Meslier"";""Leeds"";34;3060;0;0;0.06;0;0;0;0;0;0.04;0.04",
"446;""Kalvin Phillips"";""Manchester City"";12;275;0;0;0.24;0.14;0.08;0.04;0.12;0.12;0.44;0.37",
"447;""Stefan Ortega Moreno"";""Manchester City"";3;270;0;0;0;0;0;0;0;0;0.14;0.14",
"448;""Sasa Kalajdzic"";""Wolverhampton Wanderers"";1;48;0;0;0.52;0;0.97;0;0.97;0.97;0;0",
"449;""Donny van de Beek"";""Manchester United"";7;157;0;0;0.08;0.13;0.05;0.07;0.12;0.12;0.59;0.5",
"450;""Konstantinos Tsimikas"";""Liverpool"";20;754;0;4;0.61;1.4;0.07;0.17;0.24;0.24;0.4;0.32",
"451;""Mikkel Damsgaard"";""Brentford"";26;963;0;0;2.66;1.74;0.25;0.16;0.41;0.41;0.53;0.21",
"452;""Matthew Cash"";""Aston Villa"";26;1822;0;1;0.17;0.47;0.01;0.02;0.03;0.03;0.3;0.27",
"453;""Antonee Robinson"";""Fulham"";35;3088;0;1;0.06;1.02;0;0.03;0.03;0.03;0.24;0.22",
"454;""Aaron Hickey"";""Brentford"";26;1958;0;1;0.32;0.62;0.01;0.03;0.04;0.04;0.12;0.09",
"455;""Rúben Dias"";""Manchester City"";26;2006;0;0;1.94;0.39;0.09;0.02;0.1;0.1;0.58;0.56",
"456;""Vladimir Coufal"";""West Ham"";27;2148;0;1;0.18;2.28;0.01;0.1;0.1;0.1;0.2;0.14",
"457;""Hakim Ziyech"";""Chelsea"";18;630;0;3;0.59;2.55;0.08;0.36;0.45;0.45;0.44;0.22",
"458;""Pape Sarr"";""Tottenham"";11;200;0;1;0.06;0.57;0.03;0.25;0.28;0.28;0.84;0.56",
"459;""Robert Sánchez"";""Brighton"";23;2070;0;0;0;0;0;0;0;0;0.11;0.11",
"460;""Elliot Anderson"";""Newcastle United"";22;353;0;1;1.13;1.56;0.29;0.4;0.69;0.69;0.92;0.41",
"461;""Kevin Schade"";""Brentford"";18;720;0;1;1.38;1.55;0.17;0.19;0.37;0.37;0.48;0.15",
"462;""Naouirou Ahamada"";""Crystal Palace"";8;73;0;0;0.18;0.09;0.22;0.11;0.34;0.34;0.27;0.03",
"463;""Facundo Pellistri"";""Manchester United"";4;48;0;0;0;0;0;0;0;0;1.05;1.05",
"464;""Joe Gelhardt"";""Leeds"";15;177;0;2;0.98;0.73;0.5;0.37;0.87;0.87;0.91;0.45",
"465;""Carney Chukwuemeka"";""Chelsea"";14;323;0;0;0.28;0.52;0.08;0.14;0.22;0.22;0.68;0.53",
"466;""Isaac Price"";""Everton"";1;30;0;0;0;0.03;0;0.1;0.1;0.1;0.1;0",
"467;""Cody Drameh"";""Leeds"";1;74;0;0;0;0;0;0;0;0;0.16;0.16",
"468;""Valentino Livramento"";""Southampton"";2;19;0;0;0;0;0;0;0;0;0;0",
"469;""Anthony Elanga"";""Manchester United"";16;408;0;1;1.21;1.14;0.27;0.25;0.52;0.52;0.82;0.4",
"470;""Tyrese Francois"";""Fulham"";1;1;0;0;0;0;0;0;0;0;0;0",
"471;""David Raya"";""Brentford"";38;3420;0;0;0.1;0.16;0;0;0.01;0.01;0.06;0.06",
"472;""Kristoffer Ajer"";""Brentford"";9;781;0;0;0.02;0.02;0;0;0;0;0.18;0.18",
"473;""Rico Henry"";""Brentford"";37;3260;0;2;1.95;3.06;0.05;0.08;0.14;0.14;0.26;0.15",
"474;""Frank Onyeka"";""Brentford"";21;823;0;2;1.3;0.9;0.14;0.1;0.24;0.24;0.41;0.19",
"475;""Mads Bech Sørensen"";""Brentford"";4;13;0;0;0;0;0;0;0;0;0.1;0.1",
"476;""Mads Roerslev"";""Brentford"";20;1089;0;0;0.39;1.85;0.03;0.15;0.19;0.19;0.22;0.12",
"477;""Halil Dervisoglu"";""Brentford"";1;5;0;0;0.07;0;1.2;0;1.2;1.2;1.2;0",
"478;""Albert Sambi Lokonga"";""Arsenal","Crystal Palace"";15;732;0;0;0.13;0.05;0.02;0.01;0.02;0.02;0.09;0.07"
"479;""Armel Bella Kotchap"";""Southampton"";24;1890;0;2;1.27;1.46;0.06;0.07;0.13;0.13;0.23;0.19",
"480;""Nathan Collins"";""Wolverhampton Wanderers"";26;1788;0;0;0.12;0.07;0.01;0;0.01;0.01;0.16;0.15",
"481;""Enock Mwepu"";""Brighton"";6;205;0;1;0.08;0.45;0.03;0.2;0.23;0.23;0.45;0.29",
"482;""José Sá"";""Wolverhampton Wanderers"";36;3240;0;0;0;0;0;0;0;0;0.04;0.04",
"483;""Chem Campbell"";""Wolverhampton Wanderers"";5;55;0;0;0.06;0;0.1;0;0.1;0.1;0.12;0.05",
"484;""Cameron Archer"";""Aston Villa"";6;31;0;0;0;0;0;0;0;0;0;0",
"485;""Shandon Baptiste"";""Brentford"";23;568;0;1;0.18;1.08;0.03;0.17;0.2;0.2;0.24;0.14",
"486;""Jeremy Sarmiento"";""Brighton"";9;156;0;1;0.27;0.2;0.16;0.12;0.27;0.27;0.74;0.47",
"487;""Samuel Edozie"";""Southampton"";17;540;0;0;1.09;0.32;0.18;0.05;0.23;0.23;0.46;0.24",
"488;""Hugo Bueno"";""Wolverhampton Wanderers"";21;1320;0;1;0.11;1.07;0.01;0.07;0.08;0.08;0.15;0.11",
"489;""Lewis Brunt"";""Leicester"";1;21;0;0;0;0;0;0;0;0;0;0",
"490;""Lewis Hall"";""Chelsea"";9;669;0;0;0.96;2.48;0.13;0.33;0.46;0.46;0.57;0.29",
"491;""Vitalii Mykolenko"";""Everton"";34;2651;0;0;0.7;1.04;0.02;0.04;0.06;0.06;0.17;0.12",
"492;""Nathan Patterson"";""Everton"";19;1272;0;0;0.83;0.71;0.06;0.05;0.11;0.11;0.22;0.16",
"493;""Omari Hutchinson"";""Chelsea"";1;20;0;0;0;0;0;0;0;0;0.27;0.27",
"494;""Odeluga Offiah"";""Brighton"";2;17;0;0;0;0;0;0;0;0;0.42;0.42",
"495;""Matthew Craig"";""Tottenham"";1;11;0;0;0;0;0;0;0;0;0;0",
"496;""Malcolm Ebiowei"";""Crystal Palace"";3;26;0;0;0;0;0;0;0;0;0.13;0.13",
"497;""Jay Stansfield"";""Fulham"";3;85;0;0;0.17;0.06;0.18;0.06;0.25;0.25;0.25;0",
"498;""Luke Harris"";""Fulham"";3;6;0;0;0;0;0;0;0;0;1.32;1.32",
"499;""Jordan Zemura"";""Bournemouth"";19;1465;0;1;0.35;2.14;0.02;0.13;0.15;0.15;0.22;0.07",
"500;""Ben Pearson"";""Bournemouth"";7;285;0;0;0.06;0;0.02;0;0.02;0.02;0.06;0.04",
"501;""Emiliano Marcondes"";""Bournemouth"";1;6;0;0;0;0;0;0;0;0;0;0",
"502;""Siriki Dembélé"";""Bournemouth"";6;93;0;0;0.11;0.26;0.1;0.25;0.36;0.36;0.39;0.16",
"503;""Darko Gyabi"";""Leeds"";1;5;0;0;0.07;0;1.18;0;1.18;1.18;1.18;0",
"504;""Connor Ronan"";""Wolverhampton Wanderers"";1;1;0;0;0;0;0;0;0;0;0;0",
"505;""Joseph Hodge"";""Wolverhampton Wanderers"";6;162;0;0;0.23;0.07;0.13;0.04;0.17;0.17;0.23;0.14",
"506;""Scott McKenna"";""Nottingham Forest"";20;1568;0;0;0.07;0.86;0;0.05;0.05;0.05;0.19;0.14",
"507;""Harry Toffolo"";""Nottingham Forest"";19;922;0;0;0.22;0.49;0.02;0.05;0.07;0.07;0.24;0.19",
"508;""Alex Mighten"";""Nottingham Forest"";1;5;0;0;0;0;0;0;0;0;0;0",
"509;""Djed Spence"";""Tottenham"";4;4;0;0;0.11;0;2.57;0;2.57;2.57;2.57;0",
"510;""Gavin Bazunu"";""Southampton"";32;2880;0;0;0;0.04;0;0;0;0;0.11;0.11",
"511;""Tyrell Malacia"";""Manchester United"";22;1376;0;0;0.17;0.75;0.01;0.05;0.06;0.06;0.42;0.37",
"512;""Levi Colwill"";""Brighton"";17;1213;0;2;1.58;0.61;0.12;0.05;0.16;0.16;0.39;0.36",
"513;""Jan Paul van Hecke"";""Brighton"";8;288;0;0;0.55;0;0.17;0;0.17;0.17;0.09;0.09",
"514;""Daniel Iversen"";""Leicester"";12;1080;0;0;0;0;0;0;0;0;0.13;0.13",
"515;""Keane Lewis-Potter"";""Brentford"";10;307;0;1;0.68;1.43;0.2;0.42;0.62;0.62;0.34;0.01",
"516;""Flynn Downes"";""West Ham"";21;738;0;0;0.32;0.05;0.04;0.01;0.05;0.05;0.13;0.1",
"517;""Rico Lewis"";""Manchester City"";14;904;0;0;0.2;1.38;0.02;0.14;0.16;0.16;0.65;0.55",
"518;""Jamal Lowe"";""Bournemouth"";2;9;0;0;0;0;0;0;0;0;0;0",
"519;""Bobby Clark"";""Liverpool"";1;5;0;0;0;0;0;0;0;0;0;0",
"520;""Ryan Yates"";""Nottingham Forest"";26;1842;0;2;1.74;1.06;0.09;0.05;0.14;0.14;0.17;0.08",
"521;""Joseph Whitworth"";""Crystal Palace"";2;180;0;0;0;0;0;0;0;0;0;0",
"522;""Owen Bevan"";""Bournemouth"";1;6;0;0;0;0;0;0;0;0;0;0",
"523;""Marquinhos"";""Arsenal"";1;1;0;0;0;0;0;0;0;0;0;0",
"524;""Juan Larios"";""Southampton"";5;144;0;0;0;0;0;0;0;0;0.05;0.05",
"525;""Ethan Nwaneri"";""Arsenal"";1;1;0;0;0;0;0;0;0;0;0;0",
"526;""Kobbie Mainoo"";""Manchester United"";1;7;0;0;0;0;0;0;0;0;2.14;2.14",
"527;""Andrew Moran"";""Brighton"";1;9;0;0;0;0;0;0;0;0;0.75;0.75",
"528;""Mateo Joseph"";""Leeds"";3;23;0;0;0.07;0;0.29;0;0.29;0.29;0;0",
"529;""Ben Doak"";""Liverpool"";2;20;0;0;0;0;0;0;0;0;0;0",
"530;""Thomas Cannon"";""Everton"";2;15;0;0;0.05;0.07;0.3;0.42;0.73;0.73;0.3;0",
"531;""Dexter Lembikisa"";""Wolverhampton Wanderers"";1;20;0;0;0;0;0;0;0;0;0.07;0.07",
"532;""Divin Mubama"";""West Ham"";3;30;0;0;0;0.06;0;0.18;0.18;0.18;1.19;1.01",
"533;""David Ozoh"";""Crystal Palace"";1;1;0;0;0;0;0;0;0;0;0;0",
"534;""Jack Hinshelwood"";""Brighton"";1;1;0;0;0;0;0;0;0;0;0;0",
"535;""Gustavo Scarpa"";""Nottingham Forest"";6;173;0;0;0.21;0.03;0.11;0.01;0.12;0.12;0.26;0.16",
"536;""David Datro Fofana"";""Chelsea"";3;65;0;0;0.33;0.09;0.45;0.12;0.57;0.57;0.53;0",
"537;""Mislav Orsic"";""Southampton"";1;3;0;0;0;0;0;0;0;0;0;0",
"538;""Mykhailo Mudryk"";""Chelsea"";15;654;0;2;1.9;0.73;0.26;0.1;0.36;0.36;0.54;0.27",
"539;""Enzo Fernández"";""Chelsea"";18;1559;0;2;0.62;2.13;0.04;0.12;0.16;0.16;0.51;0.44",
"540;""James Bree"";""Southampton"";5;373;0;0;0.01;0.18;0;0.04;0.05;0.05;0.1;0.06",
"541;""Paul Onuachu"";""Southampton"";11;390;0;0;0.94;0.32;0.22;0.07;0.29;0.29;0.31;0.02",
"542;""Daniel Bentley"";""Wolverhampton Wanderers"";2;180;0;0;0;0;0;0;0;0;0.03;0.03",
"543;""Jhon Durán"";""Aston Villa"";12;103;0;0;0.75;0.05;0.66;0.05;0.7;0.7;0.26;0.08",
"544;""Victor Kristiansen"";""Leicester"";12;902;0;1;0.12;0.67;0.01;0.07;0.08;0.08;0.28;0.25",
"545;""Máximo Perrone"";""Manchester City"";1;17;0;0;0;0;0;0;0;0;0;0",
"546;""Yasin Ayari"";""Brighton"";3;59;0;0;0.01;0.24;0.02;0.36;0.38;0.38;0.51;0.35",
"547;""Lewis Miley"";""Newcastle United"";1;10;0;0;0.06;0;0.58;0;0.58;0.58;0.58;0",
"548;""Illia Zabarnyi"";""Bournemouth"";5;290;0;0;0;0;0;0;0;0;0.2;0.2",
"549;""George Abbott"";""Tottenham"";1;1;0;0;0;0;0;0;0;0;0;0",
"550;""Cameron Peupion"";""Brighton"";1;1;0;0;0.05;0;4.83;0;4.83;4.83;0;0",
"551;""Kamari Doyle"";""Southampton"";1;1;0;0;0;0;0;0;0;0;0;0",
"552;""Dominic Ballard"";""Southampton"";2;17;0;0;0;0;0;0;0;0;0;0",
"553;""Shea Charles"";""Manchester City"";1;26;0;0;0;0;0;0;0;0;0.45;0.45",
"554;""Samuel Amo-Ameyaw"";""Southampton"";1;1;0;0;0;0.03;0;2.25;2.25;2.25;2.25;2.25",
